
================================================================
         Multi-QPU Mapping by Ajou University QCSS Lab          
================================================================
Gate(    0)	 h q[2]
Gate( 1608)	 t q[7]
Gate( 1609)	 t q[8]
Gate( 1610)	cx q[7], q[9]
Gate( 1611)	cx q[8], q[7]
Gate( 1612)	cx q[9], q[8]
Gate( 1613)	tdg q[7]
Gate( 1614)	cx q[9], q[7]
Gate( 1615)	tdg q[9]
Gate( 1616)	tdg q[7]
Gate( 1617)	 t q[8]
Gate( 1618)	cx q[8], q[7]
Gate( 1619)	cx q[9], q[8]
Gate( 1620)	cx q[7], q[9]
Gate( 1621)	 h q[8]
Gate( 1622)	 h q[1]
Gate( 1623)	 t q[6]
Gate( 1624)	 t q[8]
Gate( 1625)	 t q[1]
Gate( 1626)	cx q[8], q[6]
Gate( 1627)	cx q[1], q[8]
Gate( 1628)	cx q[6], q[1]
Gate( 1629)	tdg q[8]
Gate( 1630)	cx q[6], q[8]
Gate( 1631)	tdg q[6]
Gate( 1632)	tdg q[8]
Gate( 1633)	 t q[1]
Gate( 1634)	cx q[1], q[8]
Gate( 1635)	cx q[6], q[1]
Gate( 1636)	cx q[8], q[6]
Gate( 1637)	 h q[1]
Gate( 1638)	 h q[8]
Gate( 1639)	 t q[9]
Gate( 1640)	 t q[7]
Gate( 1641)	 t q[8]
Gate( 1642)	cx q[7], q[9]
Gate( 1643)	cx q[8], q[7]
Gate( 1644)	cx q[9], q[8]
Gate( 1645)	tdg q[7]
Gate( 1646)	cx q[9], q[7]
Gate( 1647)	tdg q[9]
Gate( 1648)	tdg q[7]
Gate( 1649)	 t q[8]
Gate( 1650)	cx q[8], q[7]
Gate( 1651)	cx q[9], q[8]
Gate( 1652)	cx q[7], q[9]
Gate( 1653)	 h q[8]
Gate( 1654)	 h q[0]
Gate( 1655)	 t q[1]
Gate( 1656)	 t q[9]
Gate( 1657)	 t q[0]
Gate( 1658)	cx q[9], q[1]
Gate( 1659)	cx q[0], q[9]
Gate( 1660)	cx q[1], q[0]
Gate( 1661)	tdg q[9]
Gate( 1662)	cx q[1], q[9]
Gate( 1663)	tdg q[1]
Gate( 1664)	tdg q[9]
Gate( 1665)	 t q[0]
Gate( 1666)	cx q[0], q[9]
Gate( 1667)	cx q[1], q[0]
Gate( 1668)	cx q[9], q[1]
Gate( 1669)	 h q[0]
Gate( 1670)	 h q[9]
Gate( 1671)	 t q[3]
Gate( 1672)	 t q[8]
Gate( 1673)	 t q[9]
Gate( 1674)	cx q[8], q[3]
Gate( 1675)	cx q[9], q[8]
Gate( 1676)	cx q[3], q[9]
Gate( 1677)	tdg q[8]
Gate( 1678)	cx q[3], q[8]
Gate( 1679)	tdg q[3]
Gate( 1680)	tdg q[8]
Gate( 1681)	 t q[9]
Gate( 1682)	cx q[9], q[8]
Gate( 1683)	cx q[3], q[9]
Gate( 1684)	cx q[8], q[3]
Gate( 1685)	 h q[9]
Gate( 1686)	 h q[8]
Gate( 1687)	 t q[5]
Gate( 1688)	 t q[4]
Gate( 1689)	 t q[8]
Gate( 1690)	cx q[4], q[5]
Gate( 1691)	cx q[8], q[4]
Gate( 1692)	cx q[5], q[8]
Gate( 1693)	tdg q[4]
Gate( 1694)	cx q[5], q[4]
Gate( 1695)	tdg q[5]
Gate( 1696)	tdg q[4]
Gate( 1697)	 t q[8]
Gate( 1698)	cx q[8], q[4]
Gate( 1699)	cx q[5], q[8]
Gate( 1700)	cx q[4], q[5]
Gate( 1701)	 h q[8]
Gate( 1702)	 h q[9]
Gate( 1703)	 t q[3]
Gate( 1704)	 t q[8]
Gate( 1705)	 t q[9]
Gate( 1706)	cx q[8], q[3]
Gate( 1707)	cx q[9], q[8]
Gate( 1708)	cx q[3], q[9]
Gate( 1709)	tdg q[8]
Gate( 1710)	cx q[3], q[8]
Gate( 1711)	tdg q[3]
Gate( 1712)	tdg q[8]
Gate( 1713)	 t q[9]
Gate( 1714)	cx q[9], q[8]
Gate( 1715)	cx q[3], q[9]
Gate( 1716)	cx q[8], q[3]
Gate( 1717)	 h q[9]
Gate( 1718)	 h q[0]
Gate( 1719)	 t q[1]
Gate( 1720)	 t q[9]
Gate( 1721)	 t q[0]
Gate( 1722)	cx q[9], q[1]
Gate( 1723)	cx q[0], q[9]
Gate( 1724)	cx q[1], q[0]
Gate( 1725)	tdg q[9]
Gate( 1726)	cx q[1], q[9]
Gate( 1727)	tdg q[1]
Gate( 1728)	tdg q[9]
Gate( 1729)	 t q[0]
Gate( 1730)	cx q[0], q[9]
Gate( 1731)	cx q[1], q[0]
Gate( 1732)	cx q[9], q[1]
Gate( 1733)	 h q[0]
Gate( 1734)	 h q[9]
Gate( 1735)	 t q[3]
Gate( 1736)	 t q[8]
Gate( 1737)	 t q[9]
Gate( 1738)	cx q[8], q[3]
Gate( 1739)	cx q[9], q[8]
Gate( 1740)	cx q[3], q[9]
Gate( 1741)	tdg q[8]
Gate( 1742)	cx q[3], q[8]
Gate( 1743)	tdg q[3]
Gate( 1744)	tdg q[8]
Gate( 1745)	 t q[9]
Gate( 1746)	cx q[9], q[8]
Gate( 1747)	cx q[3], q[9]
Gate( 1748)	cx q[8], q[3]
Gate( 1749)	 h q[9]
Gate( 1750)	 h q[8]
Gate( 1751)	 t q[5]
Gate( 1752)	 t q[4]
Gate( 1753)	 t q[8]
Gate( 1754)	cx q[4], q[5]
Gate( 1755)	cx q[8], q[4]
Gate( 1756)	cx q[5], q[8]
Gate( 1757)	tdg q[4]
Gate( 1758)	cx q[5], q[4]
Gate( 1759)	tdg q[5]
Gate( 1760)	tdg q[4]
Gate( 1761)	 t q[8]
Gate( 1762)	cx q[8], q[4]
Gate( 1763)	cx q[5], q[8]
Gate( 1764)	cx q[4], q[5]
Gate( 1765)	 h q[8]
Gate( 1766)	 h q[9]
Gate( 1767)	 t q[3]
Gate( 1768)	 t q[8]
Gate( 1769)	 t q[9]
Gate( 1770)	cx q[8], q[3]
Gate( 1771)	cx q[9], q[8]
Gate( 1772)	cx q[3], q[9]
Gate( 1773)	tdg q[8]
Gate( 1774)	cx q[3], q[8]
Gate( 1775)	tdg q[3]
Gate( 1776)	tdg q[8]
Gate( 1777)	 t q[9]
Gate( 1778)	cx q[9], q[8]
Gate( 1779)	cx q[3], q[9]
Gate( 1780)	cx q[8], q[3]
Gate( 1781)	 h q[9]
Gate( 1782)	 x q[3]
Gate( 1783)	 h q[0]
Gate( 1784)	 t q[3]
Gate( 1785)	 t q[6]
Gate( 1786)	 t q[0]
Gate( 1787)	cx q[6], q[3]
Gate( 1788)	cx q[0], q[6]
Gate( 1789)	cx q[3], q[0]
Gate( 1790)	tdg q[6]
Gate( 1791)	cx q[3], q[6]
Gate( 1792)	tdg q[3]
Gate( 1793)	tdg q[6]
Gate( 1794)	 t q[0]
Gate( 1795)	cx q[0], q[6]
Gate( 1796)	cx q[3], q[0]
Gate( 1797)	cx q[6], q[3]
Gate( 1798)	 h q[0]
Gate( 1799)	 h q[6]
Gate( 1800)	 t q[4]
Gate( 1801)	 t q[5]
Gate( 1802)	 t q[6]
Gate( 1803)	cx q[5], q[4]
Gate( 1804)	cx q[6], q[5]
Gate( 1805)	cx q[4], q[6]
Gate( 1806)	tdg q[5]
Gate( 1807)	cx q[4], q[5]
Gate( 1808)	tdg q[4]
Gate( 1809)	tdg q[5]
Gate( 1810)	 t q[6]
Gate( 1811)	cx q[6], q[5]
Gate( 1812)	cx q[4], q[6]
Gate( 1813)	cx q[5], q[4]
Gate( 1814)	 h q[6]
Gate( 1815)	 h q[5]
Gate( 1816)	 t q[7]
Gate( 1817)	 t q[2]
Gate( 1818)	 t q[5]
Gate( 1819)	cx q[2], q[7]
Gate( 1820)	cx q[5], q[2]
Gate( 1821)	cx q[7], q[5]
Gate( 1822)	tdg q[2]
Gate( 1823)	cx q[7], q[2]
Gate( 1824)	tdg q[7]
Gate( 1825)	tdg q[2]
Gate( 1826)	 t q[5]
Gate( 1827)	cx q[5], q[2]
Gate( 1828)	cx q[7], q[5]
Gate( 1829)	cx q[2], q[7]
Gate( 1830)	 h q[5]
Gate( 1831)	 h q[2]
Gate( 1832)	 t q[9]
Gate( 1833)	 t q[8]
Gate( 1834)	 t q[2]
Gate( 1835)	cx q[8], q[9]
Gate( 1836)	cx q[2], q[8]
Gate( 1837)	cx q[9], q[2]
Gate( 1838)	tdg q[8]
Gate( 1839)	cx q[9], q[8]
Gate( 1840)	tdg q[9]
Gate( 1841)	tdg q[8]
Gate( 1842)	 t q[2]
Gate( 1843)	cx q[2], q[8]
Gate( 1844)	cx q[9], q[2]
Gate( 1845)	cx q[8], q[9]
Gate( 1846)	 h q[2]
Gate( 1847)	 h q[5]
Gate( 1848)	 t q[7]
Gate( 1849)	 t q[2]
Gate( 1850)	 t q[5]
Gate( 1851)	cx q[2], q[7]
Gate( 1852)	cx q[5], q[2]
Gate( 1853)	cx q[7], q[5]
Gate( 1854)	tdg q[2]
Gate( 1855)	cx q[7], q[2]
Gate( 1856)	tdg q[7]
Gate( 1857)	tdg q[2]
Gate( 1858)	 t q[5]
Gate( 1859)	cx q[5], q[2]
Gate( 1860)	cx q[7], q[5]
Gate( 1861)	cx q[2], q[7]
Gate( 1862)	 h q[5]
Gate( 1863)	 h q[6]
Gate( 1864)	 t q[4]
Gate( 1865)	 t q[5]
Gate( 1866)	 t q[6]
Gate( 1867)	cx q[5], q[4]
Gate( 1868)	cx q[6], q[5]
Gate( 1869)	cx q[4], q[6]
Gate( 1870)	tdg q[5]
Gate( 1871)	cx q[4], q[5]
Gate( 1872)	tdg q[4]
Gate( 1873)	tdg q[5]
Gate( 1874)	 t q[6]
Gate( 1875)	cx q[6], q[5]
Gate( 1876)	cx q[4], q[6]
Gate( 1877)	cx q[5], q[4]
Gate( 1878)	 h q[6]
Gate( 1879)	 h q[0]
Gate( 1880)	 t q[3]
Gate( 1881)	 t q[6]
Gate( 1882)	 t q[0]
Gate( 1883)	cx q[6], q[3]
Gate( 1884)	cx q[0], q[6]
Gate( 1885)	cx q[3], q[0]
Gate( 1886)	tdg q[6]
Gate( 1887)	cx q[3], q[6]
Gate( 1888)	tdg q[3]
Gate( 1889)	tdg q[6]
Gate( 1890)	 t q[0]
Gate( 1891)	cx q[0], q[6]
Gate( 1892)	cx q[3], q[0]
Gate( 1893)	cx q[6], q[3]
Gate( 1894)	 h q[0]
Gate( 1895)	 h q[6]
Gate( 1896)	 t q[4]
Gate( 1897)	 t q[5]
Gate( 1898)	 t q[6]
Gate( 1899)	cx q[5], q[4]
Gate( 1900)	cx q[6], q[5]
Gate( 1901)	cx q[4], q[6]
Gate( 1902)	tdg q[5]
Gate( 1903)	cx q[4], q[5]
Gate( 1904)	tdg q[4]
Gate( 1905)	tdg q[5]
Gate( 1906)	 t q[6]
Gate( 1907)	cx q[6], q[5]
Gate( 1908)	cx q[4], q[6]
Gate( 1909)	cx q[5], q[4]
Gate( 1910)	 h q[6]
Gate( 1911)	 h q[5]
Gate( 1912)	 t q[7]
Gate( 1913)	 t q[2]
Gate( 1914)	 t q[5]
Gate( 1915)	cx q[2], q[7]
Gate( 1916)	cx q[5], q[2]
Gate( 1917)	cx q[7], q[5]
Gate( 1918)	tdg q[2]
Gate( 1919)	cx q[7], q[2]
Gate( 1920)	tdg q[7]
Gate( 1921)	tdg q[2]
Gate( 1922)	 t q[5]
Gate( 1923)	cx q[5], q[2]
Gate( 1924)	cx q[7], q[5]
Gate( 1925)	cx q[2], q[7]
Gate( 1926)	 h q[5]
Gate( 1927)	 h q[2]
Gate( 1928)	 t q[9]
Gate( 1929)	 t q[8]
Gate( 1930)	 t q[2]
Gate( 1931)	cx q[8], q[9]
Gate( 1932)	cx q[2], q[8]
Gate( 1933)	cx q[9], q[2]
Gate( 1934)	tdg q[8]
Gate( 1935)	cx q[9], q[8]
Gate( 1936)	tdg q[9]
Gate( 1937)	tdg q[8]
Gate( 1938)	 t q[2]
Gate( 1939)	cx q[2], q[8]
Gate( 1940)	cx q[9], q[2]
Gate( 1941)	cx q[8], q[9]
Gate( 1942)	 h q[2]
Gate( 1943)	 h q[5]
Gate( 1944)	 t q[7]
Gate( 1945)	 t q[2]
Gate( 1946)	 t q[5]
Gate( 1947)	cx q[2], q[7]
Gate( 1948)	cx q[5], q[2]
Gate( 1949)	cx q[7], q[5]
Gate( 1950)	tdg q[2]
Gate( 1951)	cx q[7], q[2]
Gate( 1952)	tdg q[7]
Gate( 1953)	tdg q[2]
Gate( 1954)	 t q[5]
Gate( 1955)	cx q[5], q[2]
Gate( 1956)	cx q[7], q[5]
Gate( 1957)	cx q[2], q[7]
Gate( 1958)	 h q[5]
Gate( 1959)	 h q[6]
Gate( 1960)	 t q[4]
Gate( 1961)	 t q[5]
Gate( 1962)	 t q[6]
Gate( 1963)	cx q[5], q[4]
Gate( 1964)	cx q[6], q[5]
Gate( 1965)	cx q[4], q[6]
Gate( 1966)	tdg q[5]
Gate( 1967)	cx q[4], q[5]
Gate( 1968)	tdg q[4]
Gate( 1969)	tdg q[5]
Gate( 1970)	 t q[6]
Gate( 1971)	cx q[6], q[5]
Gate( 1972)	cx q[4], q[6]
Gate( 1973)	cx q[5], q[4]
Gate( 1974)	 h q[6]
Gate( 1975)	 x q[8]
Gate( 1976)	 h q[2]
Gate( 1977)	 t q[8]
Gate( 1978)	 t q[4]
Gate( 1979)	 t q[2]
Gate( 1980)	cx q[4], q[8]
Gate( 1981)	cx q[2], q[4]
Gate( 1982)	cx q[8], q[2]
Gate( 1983)	tdg q[4]
Gate( 1984)	cx q[8], q[4]
Gate( 1985)	tdg q[8]
Gate( 1986)	tdg q[4]
Gate( 1987)	 t q[2]
Gate( 1988)	cx q[2], q[4]
Gate( 1989)	cx q[8], q[2]
Gate( 1990)	cx q[4], q[8]
Gate( 1991)	 h q[2]
Gate( 1992)	 h q[1]
Gate( 1993)	 t q[8]
Gate( 1994)	 t q[4]
Gate( 1995)	 t q[1]
Gate( 1996)	cx q[4], q[8]
Gate( 1997)	cx q[1], q[4]
Gate( 1998)	cx q[8], q[1]
Gate( 1999)	tdg q[4]
Gate( 2000)	cx q[8], q[4]
Gate( 2001)	tdg q[8]
Gate( 2002)	tdg q[4]
Gate( 2003)	 t q[1]
Gate( 2004)	cx q[1], q[4]
Gate( 2005)	cx q[8], q[1]
Gate( 2006)	cx q[4], q[8]
Gate( 2007)	 h q[1]
Gate( 2008)	 h q[0]
Gate( 2009)	 t q[8]
Gate( 2010)	 t q[4]
Gate( 2011)	 t q[0]
Gate( 2012)	cx q[4], q[8]
Gate( 2013)	cx q[0], q[4]
Gate( 2014)	cx q[8], q[0]
Gate( 2015)	tdg q[4]
Gate( 2016)	cx q[8], q[4]
Gate( 2017)	tdg q[8]
Gate( 2018)	tdg q[4]
Gate( 2019)	 t q[0]
Gate( 2020)	cx q[0], q[4]
Gate( 2021)	cx q[8], q[0]
Gate( 2022)	cx q[4], q[8]
Gate( 2023)	 h q[0]
Gate( 2024)	 x q[8]
Gate( 2025)	 x q[6]
Gate( 2026)	 h q[2]
Gate( 2027)	 t q[6]
Gate( 2028)	 t q[3]
Gate( 2029)	 t q[2]
Gate( 2030)	cx q[3], q[6]
Gate( 2031)	cx q[2], q[3]
Gate( 2032)	cx q[6], q[2]
Gate( 2033)	tdg q[3]
Gate( 2034)	cx q[6], q[3]
Gate( 2035)	tdg q[6]
Gate( 2036)	tdg q[3]
Gate( 2037)	 t q[2]
Gate( 2038)	cx q[2], q[3]
Gate( 2039)	cx q[6], q[2]
Gate( 2040)	cx q[3], q[6]
Gate( 2041)	 h q[2]
Gate( 2042)	 h q[0]
Gate( 2043)	 t q[6]
Gate( 2044)	 t q[3]
Gate( 2045)	 t q[0]
Gate( 2046)	cx q[3], q[6]
Gate( 2047)	cx q[0], q[3]
Gate( 2048)	cx q[6], q[0]
Gate( 2049)	tdg q[3]
Gate( 2050)	cx q[6], q[3]
Gate( 2051)	tdg q[6]
Gate( 2052)	tdg q[3]
Gate( 2053)	 t q[0]
Gate( 2054)	cx q[0], q[3]
Gate( 2055)	cx q[6], q[0]
Gate( 2056)	cx q[3], q[6]
Gate( 2057)	 h q[0]
Gate( 2058)	 h q[2]
Gate( 2059)	 t q[5]
Gate( 2060)	 t q[9]
Gate( 2061)	 t q[2]
Gate( 2062)	cx q[9], q[5]
Gate( 2063)	cx q[2], q[9]
Gate( 2064)	cx q[5], q[2]
Gate( 2065)	tdg q[9]
Gate( 2066)	cx q[5], q[9]
Gate( 2067)	tdg q[5]
Gate( 2068)	tdg q[9]
Gate( 2069)	 t q[2]
Gate( 2070)	cx q[2], q[9]
Gate( 2071)	cx q[5], q[2]
Gate( 2072)	cx q[9], q[5]
Gate( 2073)	 h q[2]
Gate( 2074)	 h q[9]
Gate( 2075)	 t q[7]
Gate( 2076)	 t q[6]
Gate( 2077)	 t q[9]
Gate( 2078)	cx q[6], q[7]
Gate( 2079)	cx q[9], q[6]
Gate( 2080)	cx q[7], q[9]
Gate( 2081)	tdg q[6]
Gate( 2082)	cx q[7], q[6]
Gate( 2083)	tdg q[7]
Gate( 2084)	tdg q[6]
Gate( 2085)	 t q[9]
Gate( 2086)	cx q[9], q[6]
Gate( 2087)	cx q[7], q[9]
Gate( 2088)	cx q[6], q[7]
Gate( 2089)	 h q[9]
Gate( 2090)	 h q[2]
Gate( 2091)	 t q[5]
Gate( 2092)	 t q[9]
Gate( 2093)	 t q[2]
Gate( 2094)	cx q[9], q[5]
Gate( 2095)	cx q[2], q[9]
Gate( 2096)	cx q[5], q[2]
Gate( 2097)	tdg q[9]
Gate( 2098)	cx q[5], q[9]
Gate( 2099)	tdg q[5]
Gate( 2100)	tdg q[9]
Gate( 2101)	 t q[2]
Gate( 2102)	cx q[2], q[9]
Gate( 2103)	cx q[5], q[2]
Gate( 2104)	cx q[9], q[5]
Gate( 2105)	 h q[2]
Gate( 2106)	 h q[9]
Gate( 2107)	 t q[7]
Gate( 2108)	 t q[6]
Gate( 2109)	 t q[9]
Gate( 2110)	cx q[6], q[7]
Gate( 2111)	cx q[9], q[6]
Gate( 2112)	cx q[7], q[9]
Gate( 2113)	tdg q[6]
Gate( 2114)	cx q[7], q[6]
Gate( 2115)	tdg q[7]
Gate( 2116)	tdg q[6]
Gate( 2117)	 t q[9]
Gate( 2118)	cx q[9], q[6]
Gate( 2119)	cx q[7], q[9]
Gate( 2120)	cx q[6], q[7]
Gate( 2121)	 h q[9]
Gate( 2122)	 h q[2]
Gate( 2123)	 t q[4]
Gate( 2124)	 t q[8]
Gate( 2125)	 t q[2]
Gate( 2126)	cx q[8], q[4]
Gate( 2127)	cx q[2], q[8]
Gate( 2128)	cx q[4], q[2]
Gate( 2129)	tdg q[8]
Gate( 2130)	cx q[4], q[8]
Gate( 2131)	tdg q[4]
Gate( 2132)	tdg q[8]
Gate( 2133)	 t q[2]
Gate( 2134)	cx q[2], q[8]
Gate( 2135)	cx q[4], q[2]
Gate( 2136)	cx q[8], q[4]
Gate( 2137)	 h q[2]
Gate( 2138)	 h q[8]
Gate( 2139)	 t q[9]
Gate( 2140)	 t q[6]
Gate( 2141)	 t q[8]
Gate( 2142)	cx q[6], q[9]
Gate( 2143)	cx q[8], q[6]
Gate( 2144)	cx q[9], q[8]
Gate( 2145)	tdg q[6]
Gate( 2146)	cx q[9], q[6]
Gate( 2147)	tdg q[9]
Gate( 2148)	tdg q[6]
Gate( 2149)	 t q[8]
Gate( 2150)	cx q[8], q[6]
Gate( 2151)	cx q[9], q[8]
Gate( 2152)	cx q[6], q[9]
Gate( 2153)	 h q[8]
Gate( 2154)	 h q[2]
Gate( 2155)	 t q[4]
Gate( 2156)	 t q[8]
Gate( 2157)	 t q[2]
Gate( 2158)	cx q[8], q[4]
Gate( 2159)	cx q[2], q[8]
Gate( 2160)	cx q[4], q[2]
Gate( 2161)	tdg q[8]
Gate( 2162)	cx q[4], q[8]
Gate( 2163)	tdg q[4]
Gate( 2164)	tdg q[8]
Gate( 2165)	 t q[2]
Gate( 2166)	cx q[2], q[8]
Gate( 2167)	cx q[4], q[2]
Gate( 2168)	cx q[8], q[4]
Gate( 2169)	 h q[2]
Gate( 2170)	 h q[8]
Gate( 2171)	 t q[9]
Gate( 2172)	 t q[6]
Gate( 2173)	 t q[8]
Gate( 2174)	cx q[6], q[9]
Gate( 2175)	cx q[8], q[6]
Gate( 2176)	cx q[9], q[8]
Gate( 2177)	tdg q[6]
Gate( 2178)	cx q[9], q[6]
Gate( 2179)	tdg q[9]
Gate( 2180)	tdg q[6]
Gate( 2181)	 t q[8]
Gate( 2182)	cx q[8], q[6]
Gate( 2183)	cx q[9], q[8]
Gate( 2184)	cx q[6], q[9]
Gate( 2185)	 h q[8]
Gate( 2186)	 x q[5]
Gate( 2187)	 x q[3]
Gate( 2188)	 h q[2]
Gate( 2189)	 t q[3]
Gate( 2190)	 t q[9]
Gate( 2191)	 t q[2]
Gate( 2192)	cx q[9], q[3]
Gate( 2193)	cx q[2], q[9]
Gate( 2194)	cx q[3], q[2]
Gate( 2195)	tdg q[9]
Gate( 2196)	cx q[3], q[9]
Gate( 2197)	tdg q[3]
Gate( 2198)	tdg q[9]
Gate( 2199)	 t q[2]
Gate( 2200)	cx q[2], q[9]
Gate( 2201)	cx q[3], q[2]
Gate( 2202)	cx q[9], q[3]
Gate( 2203)	 h q[2]
Gate( 2204)	 h q[9]
Gate( 2205)	 t q[8]
Gate( 2206)	 t q[5]
Gate( 2207)	 t q[9]
Gate( 2208)	cx q[5], q[8]
Gate( 2209)	cx q[9], q[5]
Gate( 2210)	cx q[8], q[9]
Gate( 2211)	tdg q[5]
Gate( 2212)	cx q[8], q[5]
Gate( 2213)	tdg q[8]
Gate( 2214)	tdg q[5]
Gate( 2215)	 t q[9]
Gate( 2216)	cx q[9], q[5]
Gate( 2217)	cx q[8], q[9]
Gate( 2218)	cx q[5], q[8]
Gate( 2219)	 h q[9]
Gate( 2220)	 h q[2]
Gate( 2221)	 t q[3]
Gate( 2222)	 t q[9]
Gate( 2223)	 t q[2]
Gate( 2224)	cx q[9], q[3]
Gate( 2225)	cx q[2], q[9]
Gate( 2226)	cx q[3], q[2]
Gate( 2227)	tdg q[9]
Gate( 2228)	cx q[3], q[9]
Gate( 2229)	tdg q[3]
Gate( 2230)	tdg q[9]
Gate( 2231)	 t q[2]
Gate( 2232)	cx q[2], q[9]
Gate( 2233)	cx q[3], q[2]
Gate( 2234)	cx q[9], q[3]
Gate( 2235)	 h q[2]
Gate( 2236)	 h q[9]
Gate( 2237)	 t q[8]
Gate( 2238)	 t q[5]
Gate( 2239)	 t q[9]
Gate( 2240)	cx q[5], q[8]
Gate( 2241)	cx q[9], q[5]
Gate( 2242)	cx q[8], q[9]
Gate( 2243)	tdg q[5]
Gate( 2244)	cx q[8], q[5]
Gate( 2245)	tdg q[8]
Gate( 2246)	tdg q[5]
Gate( 2247)	 t q[9]
Gate( 2248)	cx q[9], q[5]
Gate( 2249)	cx q[8], q[9]
Gate( 2250)	cx q[5], q[8]
Gate( 2251)	 h q[9]
Gate( 2252)	 h q[0]
Gate( 2253)	 t q[3]
Gate( 2254)	 t q[9]
Gate( 2255)	 t q[0]
Gate( 2256)	cx q[9], q[3]
Gate( 2257)	cx q[0], q[9]
Gate( 2258)	cx q[3], q[0]
Gate( 2259)	tdg q[9]
Gate( 2260)	cx q[3], q[9]
Gate( 2261)	tdg q[3]
Gate( 2262)	tdg q[9]
Gate( 2263)	 t q[0]
Gate( 2264)	cx q[0], q[9]
Gate( 2265)	cx q[3], q[0]
Gate( 2266)	cx q[9], q[3]
Gate( 2267)	 h q[0]
Gate( 2268)	 h q[9]
Gate( 2269)	 t q[8]
Gate( 2270)	 t q[5]
Gate( 2271)	 t q[9]
Gate( 2272)	cx q[5], q[8]
Gate( 2273)	cx q[9], q[5]
Gate( 2274)	cx q[8], q[9]
Gate( 2275)	tdg q[5]
Gate( 2276)	cx q[8], q[5]
Gate( 2277)	tdg q[8]
Gate( 2278)	tdg q[5]
Gate( 2279)	 t q[9]
Gate( 2280)	cx q[9], q[5]
Gate( 2281)	cx q[8], q[9]
Gate( 2282)	cx q[5], q[8]
Gate( 2283)	 h q[9]
Gate( 2284)	 h q[0]
Gate( 2285)	 t q[3]
Gate( 2286)	 t q[9]
Gate( 2287)	 t q[0]
Gate( 2288)	cx q[9], q[3]
Gate( 2289)	cx q[0], q[9]
Gate( 2290)	cx q[3], q[0]
Gate( 2291)	tdg q[9]
Gate( 2292)	cx q[3], q[9]
Gate( 2293)	tdg q[3]
Gate( 2294)	tdg q[9]
Gate( 2295)	 t q[0]
Gate( 2296)	cx q[0], q[9]
Gate( 2297)	cx q[3], q[0]
Gate( 2298)	cx q[9], q[3]
Gate( 2299)	 h q[0]
Gate( 2300)	 h q[9]
Gate( 2301)	 t q[8]
Gate( 2302)	 t q[5]
Gate( 2303)	 t q[9]
Gate( 2304)	cx q[5], q[8]
Gate( 2305)	cx q[9], q[5]
Gate( 2306)	cx q[8], q[9]
Gate( 2307)	tdg q[5]
Gate( 2308)	cx q[8], q[5]
Gate( 2309)	tdg q[8]
Gate( 2310)	tdg q[5]
Gate( 2311)	 t q[9]
Gate( 2312)	cx q[9], q[5]
Gate( 2313)	cx q[8], q[9]
Gate( 2314)	cx q[5], q[8]
Gate( 2315)	 h q[9]
Gate( 2316)	 h q[1]
Gate( 2317)	 t q[6]
Gate( 2318)	 t q[8]
Gate( 2319)	 t q[1]
Gate( 2320)	cx q[8], q[6]
Gate( 2321)	cx q[1], q[8]
Gate( 2322)	cx q[6], q[1]
Gate( 2323)	tdg q[8]
Gate( 2324)	cx q[6], q[8]
Gate( 2325)	tdg q[6]
Gate( 2326)	tdg q[8]
Gate( 2327)	 t q[1]
Gate( 2328)	cx q[1], q[8]
Gate( 2329)	cx q[6], q[1]
Gate( 2330)	cx q[8], q[6]
Gate( 2331)	 h q[1]
Gate( 2332)	 h q[8]
Gate( 2333)	 t q[9]
Gate( 2334)	 t q[7]
Gate( 2335)	 t q[8]
Gate( 2336)	cx q[7], q[9]
Gate( 2337)	cx q[8], q[7]
Gate( 2338)	cx q[9], q[8]
Gate( 2339)	tdg q[7]
Gate( 2340)	cx q[9], q[7]
Gate( 2341)	tdg q[9]
Gate( 2342)	tdg q[7]
Gate( 2343)	 t q[8]
Gate( 2344)	cx q[8], q[7]
Gate( 2345)	cx q[9], q[8]
Gate( 2346)	cx q[7], q[9]
Gate( 2347)	 h q[8]
Gate( 2348)	 h q[1]
Gate( 2349)	 t q[6]
Gate( 2350)	 t q[8]
Gate( 2351)	 t q[1]
Gate( 2352)	cx q[8], q[6]
Gate( 2353)	cx q[1], q[8]
Gate( 2354)	cx q[6], q[1]
Gate( 2355)	tdg q[8]
Gate( 2356)	cx q[6], q[8]
Gate( 2357)	tdg q[6]
Gate( 2358)	tdg q[8]
Gate( 2359)	 t q[1]
Gate( 2360)	cx q[1], q[8]
Gate( 2361)	cx q[6], q[1]
Gate( 2362)	cx q[8], q[6]
Gate( 2363)	 h q[1]
Gate( 2364)	 h q[8]
Gate( 2365)	 t q[9]
Gate( 2366)	 t q[7]
Gate( 2367)	 t q[8]
Gate( 2368)	cx q[7], q[9]
Gate( 2369)	cx q[8], q[7]
Gate( 2370)	cx q[9], q[8]
Gate( 2371)	tdg q[7]
Gate( 2372)	cx q[9], q[7]
Gate( 2373)	tdg q[9]
Gate( 2374)	tdg q[7]
Gate( 2375)	 t q[8]
Gate( 2376)	cx q[8], q[7]
Gate( 2377)	cx q[9], q[8]
Gate( 2378)	cx q[7], q[9]
Gate( 2379)	 h q[8]
Gate( 2380)	 h q[0]
Gate( 2381)	 t q[1]
Gate( 2382)	 t q[9]
Gate( 2383)	 t q[0]
Gate( 2384)	cx q[9], q[1]
Gate( 2385)	cx q[0], q[9]
