
================================================================
         Multi-QPU Mapping by Ajou University QCSS Lab          
================================================================
Gate(    0)	 h q[0]
Gate( 1608)	cx q[6], q[8]
Gate( 1609)	tdg q[6]
Gate( 1610)	tdg q[8]
Gate( 1611)	 t q[9]
Gate( 1612)	cx q[9], q[8]
Gate( 1613)	cx q[6], q[9]
Gate( 1614)	cx q[8], q[6]
Gate( 1615)	 h q[9]
Gate( 1616)	 h q[8]
Gate( 1617)	 t q[4]
Gate( 1618)	 t q[5]
Gate( 1619)	 t q[8]
Gate( 1620)	cx q[5], q[4]
Gate( 1621)	cx q[8], q[5]
Gate( 1622)	cx q[4], q[8]
Gate( 1623)	tdg q[5]
Gate( 1624)	cx q[4], q[5]
Gate( 1625)	tdg q[4]
Gate( 1626)	tdg q[5]
Gate( 1627)	 t q[8]
Gate( 1628)	cx q[8], q[5]
Gate( 1629)	cx q[4], q[8]
Gate( 1630)	cx q[5], q[4]
Gate( 1631)	 h q[8]
Gate( 1632)	 h q[9]
Gate( 1633)	 t q[6]
Gate( 1634)	 t q[8]
Gate( 1635)	 t q[9]
Gate( 1636)	cx q[8], q[6]
Gate( 1637)	cx q[9], q[8]
Gate( 1638)	cx q[6], q[9]
Gate( 1639)	tdg q[8]
Gate( 1640)	cx q[6], q[8]
Gate( 1641)	tdg q[6]
Gate( 1642)	tdg q[8]
Gate( 1643)	 t q[9]
Gate( 1644)	cx q[9], q[8]
Gate( 1645)	cx q[6], q[9]
Gate( 1646)	cx q[8], q[6]
Gate( 1647)	 h q[9]
Gate( 1648)	 h q[10]
Gate( 1649)	 t q[11]
Gate( 1650)	 t q[9]
Gate( 1651)	 t q[10]
Gate( 1652)	cx q[9], q[11]
Gate( 1653)	cx q[10], q[9]
Gate( 1654)	cx q[11], q[10]
Gate( 1655)	tdg q[9]
Gate( 1656)	cx q[11], q[9]
Gate( 1657)	tdg q[11]
Gate( 1658)	tdg q[9]
Gate( 1659)	 t q[10]
Gate( 1660)	cx q[10], q[9]
Gate( 1661)	cx q[11], q[10]
Gate( 1662)	cx q[9], q[11]
Gate( 1663)	 h q[10]
Gate( 1664)	 h q[0]
Gate( 1665)	 t q[3]
Gate( 1666)	 t q[11]
Gate( 1667)	 t q[0]
Gate( 1668)	cx q[11], q[3]
Gate( 1669)	cx q[0], q[11]
Gate( 1670)	cx q[3], q[0]
Gate( 1671)	tdg q[11]
Gate( 1672)	cx q[3], q[11]
Gate( 1673)	tdg q[3]
Gate( 1674)	tdg q[11]
Gate( 1675)	 t q[0]
Gate( 1676)	cx q[0], q[11]
Gate( 1677)	cx q[3], q[0]
Gate( 1678)	cx q[11], q[3]
Gate( 1679)	 h q[0]
Gate( 1680)	 h q[11]
Gate( 1681)	 t q[1]
Gate( 1682)	 t q[2]
Gate( 1683)	 t q[11]
Gate( 1684)	cx q[2], q[1]
Gate( 1685)	cx q[11], q[2]
Gate( 1686)	cx q[1], q[11]
Gate( 1687)	tdg q[2]
Gate( 1688)	cx q[1], q[2]
Gate( 1689)	tdg q[1]
Gate( 1690)	tdg q[2]
Gate( 1691)	 t q[11]
Gate( 1692)	cx q[11], q[2]
Gate( 1693)	cx q[1], q[11]
Gate( 1694)	cx q[2], q[1]
Gate( 1695)	 h q[11]
Gate( 1696)	 h q[0]
Gate( 1697)	 t q[3]
Gate( 1698)	 t q[11]
Gate( 1699)	 t q[0]
Gate( 1700)	cx q[11], q[3]
Gate( 1701)	cx q[0], q[11]
Gate( 1702)	cx q[3], q[0]
Gate( 1703)	tdg q[11]
Gate( 1704)	cx q[3], q[11]
Gate( 1705)	tdg q[3]
Gate( 1706)	tdg q[11]
Gate( 1707)	 t q[0]
Gate( 1708)	cx q[0], q[11]
Gate( 1709)	cx q[3], q[0]
Gate( 1710)	cx q[11], q[3]
Gate( 1711)	 h q[0]
Gate( 1712)	 h q[11]
Gate( 1713)	 t q[1]
Gate( 1714)	 t q[2]
Gate( 1715)	 t q[11]
Gate( 1716)	cx q[2], q[1]
Gate( 1717)	cx q[11], q[2]
Gate( 1718)	cx q[1], q[11]
Gate( 1719)	tdg q[2]
Gate( 1720)	cx q[1], q[2]
Gate( 1721)	tdg q[1]
Gate( 1722)	tdg q[2]
Gate( 1723)	 t q[11]
Gate( 1724)	cx q[11], q[2]
Gate( 1725)	cx q[1], q[11]
Gate( 1726)	cx q[2], q[1]
Gate( 1727)	 h q[11]
Gate( 1728)	 h q[7]
Gate( 1729)	 t q[0]
Gate( 1730)	 t q[10]
Gate( 1731)	 t q[7]
Gate( 1732)	cx q[10], q[0]
Gate( 1733)	cx q[7], q[10]
Gate( 1734)	cx q[0], q[7]
Gate( 1735)	tdg q[10]
Gate( 1736)	cx q[0], q[10]
Gate( 1737)	tdg q[0]
Gate( 1738)	tdg q[10]
Gate( 1739)	 t q[7]
Gate( 1740)	cx q[7], q[10]
Gate( 1741)	cx q[0], q[7]
Gate( 1742)	cx q[10], q[0]
Gate( 1743)	 h q[7]
Gate( 1744)	 h q[10]
Gate( 1745)	 t q[11]
Gate( 1746)	 t q[9]
Gate( 1747)	 t q[10]
Gate( 1748)	cx q[9], q[11]
Gate( 1749)	cx q[10], q[9]
Gate( 1750)	cx q[11], q[10]
Gate( 1751)	tdg q[9]
Gate( 1752)	cx q[11], q[9]
Gate( 1753)	tdg q[11]
Gate( 1754)	tdg q[9]
Gate( 1755)	 t q[10]
Gate( 1756)	cx q[10], q[9]
Gate( 1757)	cx q[11], q[10]
Gate( 1758)	cx q[9], q[11]
Gate( 1759)	 h q[10]
Gate( 1760)	 h q[9]
Gate( 1761)	 t q[6]
Gate( 1762)	 t q[8]
Gate( 1763)	 t q[9]
Gate( 1764)	cx q[8], q[6]
Gate( 1765)	cx q[9], q[8]
Gate( 1766)	cx q[6], q[9]
Gate( 1767)	tdg q[8]
Gate( 1768)	cx q[6], q[8]
Gate( 1769)	tdg q[6]
Gate( 1770)	tdg q[8]
Gate( 1771)	 t q[9]
Gate( 1772)	cx q[9], q[8]
Gate( 1773)	cx q[6], q[9]
Gate( 1774)	cx q[8], q[6]
Gate( 1775)	 h q[9]
Gate( 1776)	 h q[8]
Gate( 1777)	 t q[4]
Gate( 1778)	 t q[5]
Gate( 1779)	 t q[8]
Gate( 1780)	cx q[5], q[4]
Gate( 1781)	cx q[8], q[5]
Gate( 1782)	cx q[4], q[8]
Gate( 1783)	tdg q[5]
Gate( 1784)	cx q[4], q[5]
Gate( 1785)	tdg q[4]
Gate( 1786)	tdg q[5]
Gate( 1787)	 t q[8]
Gate( 1788)	cx q[8], q[5]
Gate( 1789)	cx q[4], q[8]
Gate( 1790)	cx q[5], q[4]
Gate( 1791)	 h q[8]
Gate( 1792)	 h q[9]
Gate( 1793)	 t q[6]
Gate( 1794)	 t q[8]
Gate( 1795)	 t q[9]
Gate( 1796)	cx q[8], q[6]
Gate( 1797)	cx q[9], q[8]
Gate( 1798)	cx q[6], q[9]
Gate( 1799)	tdg q[8]
Gate( 1800)	cx q[6], q[8]
Gate( 1801)	tdg q[6]
Gate( 1802)	tdg q[8]
Gate( 1803)	 t q[9]
Gate( 1804)	cx q[9], q[8]
Gate( 1805)	cx q[6], q[9]
Gate( 1806)	cx q[8], q[6]
Gate( 1807)	 h q[9]
Gate( 1808)	 h q[10]
Gate( 1809)	 t q[11]
Gate( 1810)	 t q[9]
Gate( 1811)	 t q[10]
Gate( 1812)	cx q[9], q[11]
Gate( 1813)	cx q[10], q[9]
Gate( 1814)	cx q[11], q[10]
Gate( 1815)	tdg q[9]
Gate( 1816)	cx q[11], q[9]
Gate( 1817)	tdg q[11]
Gate( 1818)	tdg q[9]
Gate( 1819)	 t q[10]
Gate( 1820)	cx q[10], q[9]
Gate( 1821)	cx q[11], q[10]
Gate( 1822)	cx q[9], q[11]
Gate( 1823)	 h q[10]
Gate( 1824)	 h q[7]
Gate( 1825)	 t q[0]
Gate( 1826)	 t q[10]
Gate( 1827)	 t q[7]
Gate( 1828)	cx q[10], q[0]
Gate( 1829)	cx q[7], q[10]
Gate( 1830)	cx q[0], q[7]
Gate( 1831)	tdg q[10]
Gate( 1832)	cx q[0], q[10]
Gate( 1833)	tdg q[0]
Gate( 1834)	tdg q[10]
Gate( 1835)	 t q[7]
Gate( 1836)	cx q[7], q[10]
Gate( 1837)	cx q[0], q[7]
Gate( 1838)	cx q[10], q[0]
Gate( 1839)	 h q[7]
Gate( 1840)	 h q[10]
Gate( 1841)	 t q[11]
Gate( 1842)	 t q[9]
Gate( 1843)	 t q[10]
Gate( 1844)	cx q[9], q[11]
Gate( 1845)	cx q[10], q[9]
Gate( 1846)	cx q[11], q[10]
Gate( 1847)	tdg q[9]
Gate( 1848)	cx q[11], q[9]
Gate( 1849)	tdg q[11]
Gate( 1850)	tdg q[9]
Gate( 1851)	 t q[10]
Gate( 1852)	cx q[10], q[9]
Gate( 1853)	cx q[11], q[10]
Gate( 1854)	cx q[9], q[11]
Gate( 1855)	 h q[10]
Gate( 1856)	 h q[9]
Gate( 1857)	 t q[6]
Gate( 1858)	 t q[8]
Gate( 1859)	 t q[9]
Gate( 1860)	cx q[8], q[6]
Gate( 1861)	cx q[9], q[8]
Gate( 1862)	cx q[6], q[9]
Gate( 1863)	tdg q[8]
Gate( 1864)	cx q[6], q[8]
Gate( 1865)	tdg q[6]
Gate( 1866)	tdg q[8]
Gate( 1867)	 t q[9]
Gate( 1868)	cx q[9], q[8]
Gate( 1869)	cx q[6], q[9]
Gate( 1870)	cx q[8], q[6]
Gate( 1871)	 h q[9]
Gate( 1872)	 h q[8]
Gate( 1873)	 t q[4]
Gate( 1874)	 t q[5]
Gate( 1875)	 t q[8]
Gate( 1876)	cx q[5], q[4]
Gate( 1877)	cx q[8], q[5]
Gate( 1878)	cx q[4], q[8]
Gate( 1879)	tdg q[5]
Gate( 1880)	cx q[4], q[5]
Gate( 1881)	tdg q[4]
Gate( 1882)	tdg q[5]
Gate( 1883)	 t q[8]
Gate( 1884)	cx q[8], q[5]
Gate( 1885)	cx q[4], q[8]
Gate( 1886)	cx q[5], q[4]
Gate( 1887)	 h q[8]
Gate( 1888)	 h q[9]
Gate( 1889)	 t q[6]
Gate( 1890)	 t q[8]
Gate( 1891)	 t q[9]
Gate( 1892)	cx q[8], q[6]
Gate( 1893)	cx q[9], q[8]
Gate( 1894)	cx q[6], q[9]
Gate( 1895)	tdg q[8]
Gate( 1896)	cx q[6], q[8]
Gate( 1897)	tdg q[6]
Gate( 1898)	tdg q[8]
Gate( 1899)	 t q[9]
Gate( 1900)	cx q[9], q[8]
Gate( 1901)	cx q[6], q[9]
Gate( 1902)	cx q[8], q[6]
Gate( 1903)	 h q[9]
Gate( 1904)	 h q[10]
Gate( 1905)	 t q[11]
Gate( 1906)	 t q[9]
Gate( 1907)	 t q[10]
Gate( 1908)	cx q[9], q[11]
Gate( 1909)	cx q[10], q[9]
Gate( 1910)	cx q[11], q[10]
Gate( 1911)	tdg q[9]
Gate( 1912)	cx q[11], q[9]
Gate( 1913)	tdg q[11]
Gate( 1914)	tdg q[9]
Gate( 1915)	 t q[10]
Gate( 1916)	cx q[10], q[9]
Gate( 1917)	cx q[11], q[10]
Gate( 1918)	cx q[9], q[11]
Gate( 1919)	 h q[10]
Gate( 1920)	 h q[6]
Gate( 1921)	 t q[11]
Gate( 1922)	 t q[10]
Gate( 1923)	 t q[6]
Gate( 1924)	cx q[10], q[11]
Gate( 1925)	cx q[6], q[10]
Gate( 1926)	cx q[11], q[6]
Gate( 1927)	tdg q[10]
Gate( 1928)	cx q[11], q[10]
Gate( 1929)	tdg q[11]
Gate( 1930)	tdg q[10]
Gate( 1931)	 t q[6]
Gate( 1932)	cx q[6], q[10]
Gate( 1933)	cx q[11], q[6]
Gate( 1934)	cx q[10], q[11]
Gate( 1935)	 h q[6]
Gate( 1936)	 h q[10]
Gate( 1937)	 t q[5]
Gate( 1938)	 t q[9]
Gate( 1939)	 t q[10]
Gate( 1940)	cx q[9], q[5]
Gate( 1941)	cx q[10], q[9]
Gate( 1942)	cx q[5], q[10]
Gate( 1943)	tdg q[9]
Gate( 1944)	cx q[5], q[9]
Gate( 1945)	tdg q[5]
Gate( 1946)	tdg q[9]
Gate( 1947)	 t q[10]
Gate( 1948)	cx q[10], q[9]
Gate( 1949)	cx q[5], q[10]
Gate( 1950)	cx q[9], q[5]
Gate( 1951)	 h q[10]
Gate( 1952)	 h q[9]
Gate( 1953)	 t q[4]
Gate( 1954)	 t q[8]
Gate( 1955)	 t q[9]
Gate( 1956)	cx q[8], q[4]
Gate( 1957)	cx q[9], q[8]
Gate( 1958)	cx q[4], q[9]
Gate( 1959)	tdg q[8]
Gate( 1960)	cx q[4], q[8]
Gate( 1961)	tdg q[4]
Gate( 1962)	tdg q[8]
Gate( 1963)	 t q[9]
Gate( 1964)	cx q[9], q[8]
Gate( 1965)	cx q[4], q[9]
Gate( 1966)	cx q[8], q[4]
Gate( 1967)	 h q[9]
Gate( 1968)	 h q[8]
Gate( 1969)	 t q[3]
Gate( 1970)	 t q[7]
Gate( 1971)	 t q[8]
Gate( 1972)	cx q[7], q[3]
Gate( 1973)	cx q[8], q[7]
Gate( 1974)	cx q[3], q[8]
Gate( 1975)	tdg q[7]
Gate( 1976)	cx q[3], q[7]
Gate( 1977)	tdg q[3]
Gate( 1978)	tdg q[7]
Gate( 1979)	 t q[8]
Gate( 1980)	cx q[8], q[7]
Gate( 1981)	cx q[3], q[8]
Gate( 1982)	cx q[7], q[3]
Gate( 1983)	 h q[8]
Gate( 1984)	 h q[7]
Gate( 1985)	 t q[1]
Gate( 1986)	 t q[2]
Gate( 1987)	 t q[7]
Gate( 1988)	cx q[2], q[1]
Gate( 1989)	cx q[7], q[2]
Gate( 1990)	cx q[1], q[7]
Gate( 1991)	tdg q[2]
Gate( 1992)	cx q[1], q[2]
Gate( 1993)	tdg q[1]
Gate( 1994)	tdg q[2]
Gate( 1995)	 t q[7]
Gate( 1996)	cx q[7], q[2]
Gate( 1997)	cx q[1], q[7]
Gate( 1998)	cx q[2], q[1]
Gate( 1999)	 h q[7]
Gate( 2000)	 h q[8]
Gate( 2001)	 t q[3]
Gate( 2002)	 t q[7]
Gate( 2003)	 t q[8]
Gate( 2004)	cx q[7], q[3]
Gate( 2005)	cx q[8], q[7]
Gate( 2006)	cx q[3], q[8]
Gate( 2007)	tdg q[7]
Gate( 2008)	cx q[3], q[7]
Gate( 2009)	tdg q[3]
Gate( 2010)	tdg q[7]
Gate( 2011)	 t q[8]
Gate( 2012)	cx q[8], q[7]
Gate( 2013)	cx q[3], q[8]
Gate( 2014)	cx q[7], q[3]
Gate( 2015)	 h q[8]
Gate( 2016)	 h q[9]
Gate( 2017)	 t q[4]
Gate( 2018)	 t q[8]
Gate( 2019)	 t q[9]
Gate( 2020)	cx q[8], q[4]
Gate( 2021)	cx q[9], q[8]
Gate( 2022)	cx q[4], q[9]
Gate( 2023)	tdg q[8]
Gate( 2024)	cx q[4], q[8]
Gate( 2025)	tdg q[4]
Gate( 2026)	tdg q[8]
Gate( 2027)	 t q[9]
Gate( 2028)	cx q[9], q[8]
Gate( 2029)	cx q[4], q[9]
Gate( 2030)	cx q[8], q[4]
Gate( 2031)	 h q[9]
Gate( 2032)	 h q[10]
Gate( 2033)	 t q[5]
Gate( 2034)	 t q[9]
Gate( 2035)	 t q[10]
Gate( 2036)	cx q[9], q[5]
Gate( 2037)	cx q[10], q[9]
Gate( 2038)	cx q[5], q[10]
Gate( 2039)	tdg q[9]
Gate( 2040)	cx q[5], q[9]
Gate( 2041)	tdg q[5]
Gate( 2042)	tdg q[9]
Gate( 2043)	 t q[10]
Gate( 2044)	cx q[10], q[9]
Gate( 2045)	cx q[5], q[10]
Gate( 2046)	cx q[9], q[5]
Gate( 2047)	 h q[10]
Gate( 2048)	 h q[6]
Gate( 2049)	 t q[11]
Gate( 2050)	 t q[10]
Gate( 2051)	 t q[6]
Gate( 2052)	cx q[10], q[11]
Gate( 2053)	cx q[6], q[10]
Gate( 2054)	cx q[11], q[6]
Gate( 2055)	tdg q[10]
Gate( 2056)	cx q[11], q[10]
Gate( 2057)	tdg q[11]
Gate( 2058)	tdg q[10]
Gate( 2059)	 t q[6]
Gate( 2060)	cx q[6], q[10]
Gate( 2061)	cx q[11], q[6]
Gate( 2062)	cx q[10], q[11]
Gate( 2063)	 h q[6]
Gate( 2064)	 h q[10]
Gate( 2065)	 t q[5]
Gate( 2066)	 t q[9]
Gate( 2067)	 t q[10]
Gate( 2068)	cx q[9], q[5]
Gate( 2069)	cx q[10], q[9]
Gate( 2070)	cx q[5], q[10]
Gate( 2071)	tdg q[9]
Gate( 2072)	cx q[5], q[9]
Gate( 2073)	tdg q[5]
Gate( 2074)	tdg q[9]
Gate( 2075)	 t q[10]
Gate( 2076)	cx q[10], q[9]
Gate( 2077)	cx q[5], q[10]
Gate( 2078)	cx q[9], q[5]
Gate( 2079)	 h q[10]
Gate( 2080)	 h q[9]
Gate( 2081)	 t q[4]
Gate( 2082)	 t q[8]
Gate( 2083)	 t q[9]
Gate( 2084)	cx q[8], q[4]
Gate( 2085)	cx q[9], q[8]
Gate( 2086)	cx q[4], q[9]
Gate( 2087)	tdg q[8]
Gate( 2088)	cx q[4], q[8]
Gate( 2089)	tdg q[4]
Gate( 2090)	tdg q[8]
Gate( 2091)	 t q[9]
Gate( 2092)	cx q[9], q[8]
Gate( 2093)	cx q[4], q[9]
Gate( 2094)	cx q[8], q[4]
Gate( 2095)	 h q[9]
Gate( 2096)	 h q[8]
Gate( 2097)	 t q[3]
Gate( 2098)	 t q[7]
Gate( 2099)	 t q[8]
Gate( 2100)	cx q[7], q[3]
Gate( 2101)	cx q[8], q[7]
Gate( 2102)	cx q[3], q[8]
Gate( 2103)	tdg q[7]
Gate( 2104)	cx q[3], q[7]
Gate( 2105)	tdg q[3]
Gate( 2106)	tdg q[7]
Gate( 2107)	 t q[8]
Gate( 2108)	cx q[8], q[7]
Gate( 2109)	cx q[3], q[8]
Gate( 2110)	cx q[7], q[3]
Gate( 2111)	 h q[8]
Gate( 2112)	 h q[7]
Gate( 2113)	 t q[1]
Gate( 2114)	 t q[2]
Gate( 2115)	 t q[7]
Gate( 2116)	cx q[2], q[1]
Gate( 2117)	cx q[7], q[2]
Gate( 2118)	cx q[1], q[7]
Gate( 2119)	tdg q[2]
Gate( 2120)	cx q[1], q[2]
Gate( 2121)	tdg q[1]
Gate( 2122)	tdg q[2]
Gate( 2123)	 t q[7]
Gate( 2124)	cx q[7], q[2]
Gate( 2125)	cx q[1], q[7]
Gate( 2126)	cx q[2], q[1]
Gate( 2127)	 h q[7]
Gate( 2128)	 h q[8]
Gate( 2129)	 t q[3]
Gate( 2130)	 t q[7]
Gate( 2131)	 t q[8]
Gate( 2132)	cx q[7], q[3]
Gate( 2133)	cx q[8], q[7]
Gate( 2134)	cx q[3], q[8]
Gate( 2135)	tdg q[7]
Gate( 2136)	cx q[3], q[7]
Gate( 2137)	tdg q[3]
Gate( 2138)	tdg q[7]
Gate( 2139)	 t q[8]
Gate( 2140)	cx q[8], q[7]
Gate( 2141)	cx q[3], q[8]
Gate( 2142)	cx q[7], q[3]
Gate( 2143)	 h q[8]
Gate( 2144)	 h q[9]
Gate( 2145)	 t q[4]
Gate( 2146)	 t q[8]
Gate( 2147)	 t q[9]
Gate( 2148)	cx q[8], q[4]
Gate( 2149)	cx q[9], q[8]
Gate( 2150)	cx q[4], q[9]
Gate( 2151)	tdg q[8]
Gate( 2152)	cx q[4], q[8]
Gate( 2153)	tdg q[4]
Gate( 2154)	tdg q[8]
Gate( 2155)	 t q[9]
Gate( 2156)	cx q[9], q[8]
Gate( 2157)	cx q[4], q[9]
Gate( 2158)	cx q[8], q[4]
Gate( 2159)	 h q[9]
Gate( 2160)	 h q[10]
Gate( 2161)	 t q[5]
Gate( 2162)	 t q[9]
Gate( 2163)	 t q[10]
Gate( 2164)	cx q[9], q[5]
Gate( 2165)	cx q[10], q[9]
Gate( 2166)	cx q[5], q[10]
Gate( 2167)	tdg q[9]
Gate( 2168)	cx q[5], q[9]
Gate( 2169)	tdg q[5]
Gate( 2170)	tdg q[9]
Gate( 2171)	 t q[10]
Gate( 2172)	cx q[10], q[9]
Gate( 2173)	cx q[5], q[10]
Gate( 2174)	cx q[9], q[5]
Gate( 2175)	 h q[10]
Gate( 2176)	 h q[5]
Gate( 2177)	 t q[11]
Gate( 2178)	 t q[10]
Gate( 2179)	 t q[5]
Gate( 2180)	cx q[10], q[11]
Gate( 2181)	cx q[5], q[10]
Gate( 2182)	cx q[11], q[5]
Gate( 2183)	tdg q[10]
Gate( 2184)	cx q[11], q[10]
Gate( 2185)	tdg q[11]
Gate( 2186)	tdg q[10]
Gate( 2187)	 t q[5]
Gate( 2188)	cx q[5], q[10]
Gate( 2189)	cx q[11], q[5]
Gate( 2190)	cx q[10], q[11]
Gate( 2191)	 h q[5]
Gate( 2192)	 h q[10]
Gate( 2193)	 t q[4]
Gate( 2194)	 t q[9]
Gate( 2195)	 t q[10]
Gate( 2196)	cx q[9], q[4]
Gate( 2197)	cx q[10], q[9]
Gate( 2198)	cx q[4], q[10]
Gate( 2199)	tdg q[9]
Gate( 2200)	cx q[4], q[9]
Gate( 2201)	tdg q[4]
Gate( 2202)	tdg q[9]
Gate( 2203)	 t q[10]
Gate( 2204)	cx q[10], q[9]
Gate( 2205)	cx q[4], q[10]
Gate( 2206)	cx q[9], q[4]
Gate( 2207)	 h q[10]
Gate( 2208)	 h q[9]
Gate( 2209)	 t q[3]
Gate( 2210)	 t q[8]
Gate( 2211)	 t q[9]
Gate( 2212)	cx q[8], q[3]
Gate( 2213)	cx q[9], q[8]
Gate( 2214)	cx q[3], q[9]
Gate( 2215)	tdg q[8]
Gate( 2216)	cx q[3], q[8]
Gate( 2217)	tdg q[3]
Gate( 2218)	tdg q[8]
Gate( 2219)	 t q[9]
Gate( 2220)	cx q[9], q[8]
Gate( 2221)	cx q[3], q[9]
Gate( 2222)	cx q[8], q[3]
Gate( 2223)	 h q[9]
Gate( 2224)	 h q[8]
Gate( 2225)	 t q[1]
Gate( 2226)	 t q[2]
Gate( 2227)	 t q[8]
Gate( 2228)	cx q[2], q[1]
Gate( 2229)	cx q[8], q[2]
Gate( 2230)	cx q[1], q[8]
Gate( 2231)	tdg q[2]
Gate( 2232)	cx q[1], q[2]
Gate( 2233)	tdg q[1]
Gate( 2234)	tdg q[2]
Gate( 2235)	 t q[8]
Gate( 2236)	cx q[8], q[2]
Gate( 2237)	cx q[1], q[8]
Gate( 2238)	cx q[2], q[1]
Gate( 2239)	 h q[8]
Gate( 2240)	 h q[9]
Gate( 2241)	 t q[3]
Gate( 2242)	 t q[8]
Gate( 2243)	 t q[9]
Gate( 2244)	cx q[8], q[3]
Gate( 2245)	cx q[9], q[8]
Gate( 2246)	cx q[3], q[9]
Gate( 2247)	tdg q[8]
Gate( 2248)	cx q[3], q[8]
Gate( 2249)	tdg q[3]
Gate( 2250)	tdg q[8]
Gate( 2251)	 t q[9]
Gate( 2252)	cx q[9], q[8]
Gate( 2253)	cx q[3], q[9]
Gate( 2254)	cx q[8], q[3]
Gate( 2255)	 h q[9]
Gate( 2256)	 h q[10]
Gate( 2257)	 t q[4]
Gate( 2258)	 t q[9]
Gate( 2259)	 t q[10]
Gate( 2260)	cx q[9], q[4]
Gate( 2261)	cx q[10], q[9]
Gate( 2262)	cx q[4], q[10]
Gate( 2263)	tdg q[9]
Gate( 2264)	cx q[4], q[9]
Gate( 2265)	tdg q[4]
Gate( 2266)	tdg q[9]
Gate( 2267)	 t q[10]
Gate( 2268)	cx q[10], q[9]
Gate( 2269)	cx q[4], q[10]
Gate( 2270)	cx q[9], q[4]
Gate( 2271)	 h q[10]
Gate( 2272)	 h q[5]
Gate( 2273)	 t q[11]
Gate( 2274)	 t q[10]
Gate( 2275)	 t q[5]
Gate( 2276)	cx q[10], q[11]
Gate( 2277)	cx q[5], q[10]
Gate( 2278)	cx q[11], q[5]
Gate( 2279)	tdg q[10]
Gate( 2280)	cx q[11], q[10]
Gate( 2281)	tdg q[11]
Gate( 2282)	tdg q[10]
Gate( 2283)	 t q[5]
Gate( 2284)	cx q[5], q[10]
Gate( 2285)	cx q[11], q[5]
Gate( 2286)	cx q[10], q[11]
Gate( 2287)	 h q[5]
Gate( 2288)	 h q[10]
Gate( 2289)	 t q[4]
Gate( 2290)	 t q[9]
Gate( 2291)	 t q[10]
Gate( 2292)	cx q[9], q[4]
Gate( 2293)	cx q[10], q[9]
Gate( 2294)	cx q[4], q[10]
Gate( 2295)	tdg q[9]
Gate( 2296)	cx q[4], q[9]
Gate( 2297)	tdg q[4]
Gate( 2298)	tdg q[9]
Gate( 2299)	 t q[10]
Gate( 2300)	cx q[10], q[9]
Gate( 2301)	cx q[4], q[10]
Gate( 2302)	cx q[9], q[4]
Gate( 2303)	 h q[10]
Gate( 2304)	 h q[9]
Gate( 2305)	 t q[3]
Gate( 2306)	 t q[8]
Gate( 2307)	 t q[9]
Gate( 2308)	cx q[8], q[3]
Gate( 2309)	cx q[9], q[8]
Gate( 2310)	cx q[3], q[9]
Gate( 2311)	tdg q[8]
Gate( 2312)	cx q[3], q[8]
Gate( 2313)	tdg q[3]
Gate( 2314)	tdg q[8]
Gate( 2315)	 t q[9]
Gate( 2316)	cx q[9], q[8]
Gate( 2317)	cx q[3], q[9]
Gate( 2318)	cx q[8], q[3]
Gate( 2319)	 h q[9]
Gate( 2320)	 h q[8]
Gate( 2321)	 t q[1]
Gate( 2322)	 t q[2]
Gate( 2323)	 t q[8]
Gate( 2324)	cx q[2], q[1]
Gate( 2325)	cx q[8], q[2]
Gate( 2326)	cx q[1], q[8]
Gate( 2327)	tdg q[2]
Gate( 2328)	cx q[1], q[2]
Gate( 2329)	tdg q[1]
Gate( 2330)	tdg q[2]
Gate( 2331)	 t q[8]
Gate( 2332)	cx q[8], q[2]
Gate( 2333)	cx q[1], q[8]
Gate( 2334)	cx q[2], q[1]
Gate( 2335)	 h q[8]
Gate( 2336)	 h q[9]
Gate( 2337)	 t q[3]
Gate( 2338)	 t q[8]
Gate( 2339)	 t q[9]
Gate( 2340)	cx q[8], q[3]
Gate( 2341)	cx q[9], q[8]
Gate( 2342)	cx q[3], q[9]
Gate( 2343)	tdg q[8]
Gate( 2344)	cx q[3], q[8]
Gate( 2345)	tdg q[3]
Gate( 2346)	tdg q[8]
Gate( 2347)	 t q[9]
Gate( 2348)	cx q[9], q[8]
Gate( 2349)	cx q[3], q[9]
Gate( 2350)	cx q[8], q[3]
Gate( 2351)	 h q[9]
Gate( 2352)	 h q[10]
Gate( 2353)	 t q[4]
Gate( 2354)	 t q[9]
Gate( 2355)	 t q[10]
Gate( 2356)	cx q[9], q[4]
Gate( 2357)	cx q[10], q[9]
Gate( 2358)	cx q[4], q[10]
Gate( 2359)	tdg q[9]
Gate( 2360)	cx q[4], q[9]
Gate( 2361)	tdg q[4]
Gate( 2362)	tdg q[9]
Gate( 2363)	 t q[10]
Gate( 2364)	cx q[10], q[9]
Gate( 2365)	cx q[4], q[10]
Gate( 2366)	cx q[9], q[4]
Gate( 2367)	 h q[10]
Gate( 2368)	 h q[4]
Gate( 2369)	 t q[11]
Gate( 2370)	 t q[10]
Gate( 2371)	 t q[4]
Gate( 2372)	cx q[10], q[11]
Gate( 2373)	cx q[4], q[10]
Gate( 2374)	cx q[11], q[4]
Gate( 2375)	tdg q[10]
Gate( 2376)	cx q[11], q[10]
Gate( 2377)	tdg q[11]
Gate( 2378)	tdg q[10]
Gate( 2379)	 t q[4]
Gate( 2380)	cx q[4], q[10]
Gate( 2381)	cx q[11], q[4]
Gate( 2382)	cx q[10], q[11]
Gate( 2383)	 h q[4]
Gate( 2384)	 h q[10]
