
================================================================
         Multi-QPU Mapping by Ajou University QCSS Lab          
================================================================
Gate(    0)	 h q[1]
Gate(17223)	cx q[9], q[4]
Gate(17224)	tdg q[8]
Gate(17225)	cx q[9], q[8]
Gate(17226)	tdg q[9]
Gate(17227)	tdg q[8]
Gate(17228)	 t q[4]
Gate(17229)	cx q[4], q[8]
Gate(17230)	cx q[9], q[4]
Gate(17231)	cx q[8], q[9]
Gate(17232)	 h q[4]
Gate(17233)	 h q[5]
Gate(17234)	 t q[7]
Gate(17235)	 t q[4]
Gate(17236)	 t q[5]
Gate(17237)	cx q[4], q[7]
Gate(17238)	cx q[5], q[4]
Gate(17239)	cx q[7], q[5]
Gate(17240)	tdg q[4]
Gate(17241)	cx q[7], q[4]
Gate(17242)	tdg q[7]
Gate(17243)	tdg q[4]
Gate(17244)	 t q[5]
Gate(17245)	cx q[5], q[4]
Gate(17246)	cx q[7], q[5]
Gate(17247)	cx q[4], q[7]
Gate(17248)	 h q[5]
Gate(17249)	 h q[10]
Gate(17250)	 t q[6]
Gate(17251)	 t q[5]
Gate(17252)	 t q[10]
Gate(17253)	cx q[5], q[6]
Gate(17254)	cx q[10], q[5]
Gate(17255)	cx q[6], q[10]
Gate(17256)	tdg q[5]
Gate(17257)	cx q[6], q[5]
Gate(17258)	tdg q[6]
Gate(17259)	tdg q[5]
Gate(17260)	 t q[10]
Gate(17261)	cx q[10], q[5]
Gate(17262)	cx q[6], q[10]
Gate(17263)	cx q[5], q[6]
Gate(17264)	 h q[10]
Gate(17265)	 h q[5]
Gate(17266)	 t q[7]
Gate(17267)	 t q[4]
Gate(17268)	 t q[5]
Gate(17269)	cx q[4], q[7]
Gate(17270)	cx q[5], q[4]
Gate(17271)	cx q[7], q[5]
Gate(17272)	tdg q[4]
Gate(17273)	cx q[7], q[4]
Gate(17274)	tdg q[7]
Gate(17275)	tdg q[4]
Gate(17276)	 t q[5]
Gate(17277)	cx q[5], q[4]
Gate(17278)	cx q[7], q[5]
Gate(17279)	cx q[4], q[7]
Gate(17280)	 h q[5]
Gate(17281)	 h q[4]
Gate(17282)	 t q[9]
Gate(17283)	 t q[8]
Gate(17284)	 t q[4]
Gate(17285)	cx q[8], q[9]
Gate(17286)	cx q[4], q[8]
Gate(17287)	cx q[9], q[4]
Gate(17288)	tdg q[8]
Gate(17289)	cx q[9], q[8]
Gate(17290)	tdg q[9]
Gate(17291)	tdg q[8]
Gate(17292)	 t q[4]
Gate(17293)	cx q[4], q[8]
Gate(17294)	cx q[9], q[4]
Gate(17295)	cx q[8], q[9]
Gate(17296)	 h q[4]
Gate(17297)	 h q[5]
Gate(17298)	 t q[7]
Gate(17299)	 t q[4]
Gate(17300)	 t q[5]
Gate(17301)	cx q[4], q[7]
Gate(17302)	cx q[5], q[4]
Gate(17303)	cx q[7], q[5]
Gate(17304)	tdg q[4]
Gate(17305)	cx q[7], q[4]
Gate(17306)	tdg q[7]
Gate(17307)	tdg q[4]
Gate(17308)	 t q[5]
Gate(17309)	cx q[5], q[4]
Gate(17310)	cx q[7], q[5]
Gate(17311)	cx q[4], q[7]
Gate(17312)	 h q[5]
Gate(17313)	 h q[0]
Gate(17314)	 t q[10]
Gate(17315)	 t q[9]
Gate(17316)	 t q[0]
Gate(17317)	cx q[9], q[10]
Gate(17318)	cx q[0], q[9]
Gate(17319)	cx q[10], q[0]
Gate(17320)	tdg q[9]
Gate(17321)	cx q[10], q[9]
Gate(17322)	tdg q[10]
Gate(17323)	tdg q[9]
Gate(17324)	 t q[0]
Gate(17325)	cx q[0], q[9]
Gate(17326)	cx q[10], q[0]
Gate(17327)	cx q[9], q[10]
Gate(17328)	 h q[0]
Gate(17329)	 h q[9]
Gate(17330)	 t q[1]
Gate(17331)	 t q[8]
Gate(17332)	 t q[9]
Gate(17333)	cx q[8], q[1]
Gate(17334)	cx q[9], q[8]
Gate(17335)	cx q[1], q[9]
Gate(17336)	tdg q[8]
Gate(17337)	cx q[1], q[8]
Gate(17338)	tdg q[1]
Gate(17339)	tdg q[8]
Gate(17340)	 t q[9]
Gate(17341)	cx q[9], q[8]
Gate(17342)	cx q[1], q[9]
Gate(17343)	cx q[8], q[1]
Gate(17344)	 h q[9]
Gate(17345)	 h q[8]
Gate(17346)	 t q[2]
Gate(17347)	 t q[7]
Gate(17348)	 t q[8]
Gate(17349)	cx q[7], q[2]
Gate(17350)	cx q[8], q[7]
Gate(17351)	cx q[2], q[8]
Gate(17352)	tdg q[7]
Gate(17353)	cx q[2], q[7]
Gate(17354)	tdg q[2]
Gate(17355)	tdg q[7]
Gate(17356)	 t q[8]
Gate(17357)	cx q[8], q[7]
Gate(17358)	cx q[2], q[8]
Gate(17359)	cx q[7], q[2]
Gate(17360)	 h q[8]
Gate(17361)	 h q[7]
Gate(17362)	 t q[3]
Gate(17363)	 t q[6]
Gate(17364)	 t q[7]
Gate(17365)	cx q[6], q[3]
Gate(17366)	cx q[7], q[6]
Gate(17367)	cx q[3], q[7]
Gate(17368)	tdg q[6]
Gate(17369)	cx q[3], q[6]
Gate(17370)	tdg q[3]
Gate(17371)	tdg q[6]
Gate(17372)	 t q[7]
Gate(17373)	cx q[7], q[6]
Gate(17374)	cx q[3], q[7]
Gate(17375)	cx q[6], q[3]
Gate(17376)	 h q[7]
Gate(17377)	 h q[6]
Gate(17378)	 t q[5]
Gate(17379)	 t q[4]
Gate(17380)	 t q[6]
Gate(17381)	cx q[4], q[5]
Gate(17382)	cx q[6], q[4]
Gate(17383)	cx q[5], q[6]
Gate(17384)	tdg q[4]
Gate(17385)	cx q[5], q[4]
Gate(17386)	tdg q[5]
Gate(17387)	tdg q[4]
Gate(17388)	 t q[6]
Gate(17389)	cx q[6], q[4]
Gate(17390)	cx q[5], q[6]
Gate(17391)	cx q[4], q[5]
Gate(17392)	 h q[6]
Gate(17393)	 h q[7]
Gate(17394)	 t q[3]
Gate(17395)	 t q[6]
Gate(17396)	 t q[7]
Gate(17397)	cx q[6], q[3]
Gate(17398)	cx q[7], q[6]
Gate(17399)	cx q[3], q[7]
Gate(17400)	tdg q[6]
Gate(17401)	cx q[3], q[6]
Gate(17402)	tdg q[3]
Gate(17403)	tdg q[6]
Gate(17404)	 t q[7]
Gate(17405)	cx q[7], q[6]
Gate(17406)	cx q[3], q[7]
Gate(17407)	cx q[6], q[3]
Gate(17408)	 h q[7]
Gate(17409)	 h q[8]
Gate(17410)	 t q[2]
Gate(17411)	 t q[7]
Gate(17412)	 t q[8]
Gate(17413)	cx q[7], q[2]
Gate(17414)	cx q[8], q[7]
Gate(17415)	cx q[2], q[8]
Gate(17416)	tdg q[7]
Gate(17417)	cx q[2], q[7]
Gate(17418)	tdg q[2]
Gate(17419)	tdg q[7]
Gate(17420)	 t q[8]
Gate(17421)	cx q[8], q[7]
Gate(17422)	cx q[2], q[8]
Gate(17423)	cx q[7], q[2]
Gate(17424)	 h q[8]
Gate(17425)	 h q[9]
Gate(17426)	 t q[1]
Gate(17427)	 t q[8]
Gate(17428)	 t q[9]
Gate(17429)	cx q[8], q[1]
Gate(17430)	cx q[9], q[8]
Gate(17431)	cx q[1], q[9]
Gate(17432)	tdg q[8]
Gate(17433)	cx q[1], q[8]
Gate(17434)	tdg q[1]
Gate(17435)	tdg q[8]
Gate(17436)	 t q[9]
Gate(17437)	cx q[9], q[8]
Gate(17438)	cx q[1], q[9]
Gate(17439)	cx q[8], q[1]
Gate(17440)	 h q[9]
Gate(17441)	 h q[0]
Gate(17442)	 t q[10]
Gate(17443)	 t q[9]
Gate(17444)	 t q[0]
Gate(17445)	cx q[9], q[10]
Gate(17446)	cx q[0], q[9]
Gate(17447)	cx q[10], q[0]
Gate(17448)	tdg q[9]
Gate(17449)	cx q[10], q[9]
Gate(17450)	tdg q[10]
Gate(17451)	tdg q[9]
Gate(17452)	 t q[0]
Gate(17453)	cx q[0], q[9]
Gate(17454)	cx q[10], q[0]
Gate(17455)	cx q[9], q[10]
Gate(17456)	 h q[0]
Gate(17457)	 h q[9]
Gate(17458)	 t q[1]
Gate(17459)	 t q[8]
Gate(17460)	 t q[9]
Gate(17461)	cx q[8], q[1]
Gate(17462)	cx q[9], q[8]
Gate(17463)	cx q[1], q[9]
Gate(17464)	tdg q[8]
Gate(17465)	cx q[1], q[8]
Gate(17466)	tdg q[1]
Gate(17467)	tdg q[8]
Gate(17468)	 t q[9]
Gate(17469)	cx q[9], q[8]
Gate(17470)	cx q[1], q[9]
Gate(17471)	cx q[8], q[1]
Gate(17472)	 h q[9]
Gate(17473)	 h q[8]
Gate(17474)	 t q[2]
Gate(17475)	 t q[7]
Gate(17476)	 t q[8]
Gate(17477)	cx q[7], q[2]
Gate(17478)	cx q[8], q[7]
Gate(17479)	cx q[2], q[8]
Gate(17480)	tdg q[7]
Gate(17481)	cx q[2], q[7]
Gate(17482)	tdg q[2]
Gate(17483)	tdg q[7]
Gate(17484)	 t q[8]
Gate(17485)	cx q[8], q[7]
Gate(17486)	cx q[2], q[8]
Gate(17487)	cx q[7], q[2]
Gate(17488)	 h q[8]
Gate(17489)	 h q[7]
Gate(17490)	 t q[3]
Gate(17491)	 t q[6]
Gate(17492)	 t q[7]
Gate(17493)	cx q[6], q[3]
Gate(17494)	cx q[7], q[6]
Gate(17495)	cx q[3], q[7]
Gate(17496)	tdg q[6]
Gate(17497)	cx q[3], q[6]
Gate(17498)	tdg q[3]
Gate(17499)	tdg q[6]
Gate(17500)	 t q[7]
Gate(17501)	cx q[7], q[6]
Gate(17502)	cx q[3], q[7]
Gate(17503)	cx q[6], q[3]
Gate(17504)	 h q[7]
Gate(17505)	 h q[6]
Gate(17506)	 t q[5]
Gate(17507)	 t q[4]
Gate(17508)	 t q[6]
Gate(17509)	cx q[4], q[5]
Gate(17510)	cx q[6], q[4]
Gate(17511)	cx q[5], q[6]
Gate(17512)	tdg q[4]
Gate(17513)	cx q[5], q[4]
Gate(17514)	tdg q[5]
Gate(17515)	tdg q[4]
Gate(17516)	 t q[6]
Gate(17517)	cx q[6], q[4]
Gate(17518)	cx q[5], q[6]
Gate(17519)	cx q[4], q[5]
Gate(17520)	 h q[6]
Gate(17521)	 h q[7]
Gate(17522)	 t q[3]
Gate(17523)	 t q[6]
Gate(17524)	 t q[7]
Gate(17525)	cx q[6], q[3]
Gate(17526)	cx q[7], q[6]
Gate(17527)	cx q[3], q[7]
Gate(17528)	tdg q[6]
Gate(17529)	cx q[3], q[6]
Gate(17530)	tdg q[3]
Gate(17531)	tdg q[6]
Gate(17532)	 t q[7]
Gate(17533)	cx q[7], q[6]
Gate(17534)	cx q[3], q[7]
Gate(17535)	cx q[6], q[3]
Gate(17536)	 h q[7]
Gate(17537)	 h q[8]
Gate(17538)	 t q[2]
Gate(17539)	 t q[7]
Gate(17540)	 t q[8]
Gate(17541)	cx q[7], q[2]
Gate(17542)	cx q[8], q[7]
Gate(17543)	cx q[2], q[8]
Gate(17544)	tdg q[7]
Gate(17545)	cx q[2], q[7]
Gate(17546)	tdg q[2]
Gate(17547)	tdg q[7]
Gate(17548)	 t q[8]
Gate(17549)	cx q[8], q[7]
Gate(17550)	cx q[2], q[8]
Gate(17551)	cx q[7], q[2]
Gate(17552)	 h q[8]
Gate(17553)	 h q[9]
Gate(17554)	 t q[1]
Gate(17555)	 t q[8]
Gate(17556)	 t q[9]
Gate(17557)	cx q[8], q[1]
Gate(17558)	cx q[9], q[8]
Gate(17559)	cx q[1], q[9]
Gate(17560)	tdg q[8]
Gate(17561)	cx q[1], q[8]
Gate(17562)	tdg q[1]
Gate(17563)	tdg q[8]
Gate(17564)	 t q[9]
Gate(17565)	cx q[9], q[8]
Gate(17566)	cx q[1], q[9]
Gate(17567)	cx q[8], q[1]
Gate(17568)	 h q[9]
Gate(17569)	 h q[10]
Gate(17570)	 t q[6]
Gate(17571)	 t q[5]
Gate(17572)	 t q[10]
Gate(17573)	cx q[5], q[6]
Gate(17574)	cx q[10], q[5]
Gate(17575)	cx q[6], q[10]
Gate(17576)	tdg q[5]
Gate(17577)	cx q[6], q[5]
Gate(17578)	tdg q[6]
Gate(17579)	tdg q[5]
Gate(17580)	 t q[10]
Gate(17581)	cx q[10], q[5]
Gate(17582)	cx q[6], q[10]
Gate(17583)	cx q[5], q[6]
Gate(17584)	 h q[10]
Gate(17585)	 h q[5]
Gate(17586)	 t q[7]
Gate(17587)	 t q[4]
Gate(17588)	 t q[5]
Gate(17589)	cx q[4], q[7]
Gate(17590)	cx q[5], q[4]
Gate(17591)	cx q[7], q[5]
Gate(17592)	tdg q[4]
Gate(17593)	cx q[7], q[4]
Gate(17594)	tdg q[7]
Gate(17595)	tdg q[4]
Gate(17596)	 t q[5]
Gate(17597)	cx q[5], q[4]
Gate(17598)	cx q[7], q[5]
Gate(17599)	cx q[4], q[7]
Gate(17600)	 h q[5]
Gate(17601)	 h q[4]
Gate(17602)	 t q[9]
Gate(17603)	 t q[8]
Gate(17604)	 t q[4]
Gate(17605)	cx q[8], q[9]
Gate(17606)	cx q[4], q[8]
Gate(17607)	cx q[9], q[4]
Gate(17608)	tdg q[8]
Gate(17609)	cx q[9], q[8]
Gate(17610)	tdg q[9]
Gate(17611)	tdg q[8]
Gate(17612)	 t q[4]
Gate(17613)	cx q[4], q[8]
Gate(17614)	cx q[9], q[4]
Gate(17615)	cx q[8], q[9]
Gate(17616)	 h q[4]
Gate(17617)	 h q[5]
Gate(17618)	 t q[7]
Gate(17619)	 t q[4]
Gate(17620)	 t q[5]
Gate(17621)	cx q[4], q[7]
Gate(17622)	cx q[5], q[4]
Gate(17623)	cx q[7], q[5]
Gate(17624)	tdg q[4]
Gate(17625)	cx q[7], q[4]
Gate(17626)	tdg q[7]
Gate(17627)	tdg q[4]
Gate(17628)	 t q[5]
Gate(17629)	cx q[5], q[4]
Gate(17630)	cx q[7], q[5]
Gate(17631)	cx q[4], q[7]
Gate(17632)	 h q[5]
Gate(17633)	 h q[10]
Gate(17634)	 t q[6]
Gate(17635)	 t q[5]
Gate(17636)	 t q[10]
Gate(17637)	cx q[5], q[6]
Gate(17638)	cx q[10], q[5]
Gate(17639)	cx q[6], q[10]
Gate(17640)	tdg q[5]
Gate(17641)	cx q[6], q[5]
Gate(17642)	tdg q[6]
Gate(17643)	tdg q[5]
Gate(17644)	 t q[10]
Gate(17645)	cx q[10], q[5]
Gate(17646)	cx q[6], q[10]
Gate(17647)	cx q[5], q[6]
Gate(17648)	 h q[10]
Gate(17649)	 h q[5]
Gate(17650)	 t q[7]
Gate(17651)	 t q[4]
Gate(17652)	 t q[5]
Gate(17653)	cx q[4], q[7]
Gate(17654)	cx q[5], q[4]
Gate(17655)	cx q[7], q[5]
Gate(17656)	tdg q[4]
Gate(17657)	cx q[7], q[4]
Gate(17658)	tdg q[7]
Gate(17659)	tdg q[4]
Gate(17660)	 t q[5]
Gate(17661)	cx q[5], q[4]
Gate(17662)	cx q[7], q[5]
Gate(17663)	cx q[4], q[7]
Gate(17664)	 h q[5]
Gate(17665)	 h q[4]
Gate(17666)	 t q[9]
Gate(17667)	 t q[8]
Gate(17668)	 t q[4]
Gate(17669)	cx q[8], q[9]
Gate(17670)	cx q[4], q[8]
Gate(17671)	cx q[9], q[4]
Gate(17672)	tdg q[8]
Gate(17673)	cx q[9], q[8]
Gate(17674)	tdg q[9]
Gate(17675)	tdg q[8]
Gate(17676)	 t q[4]
Gate(17677)	cx q[4], q[8]
Gate(17678)	cx q[9], q[4]
Gate(17679)	cx q[8], q[9]
Gate(17680)	 h q[4]
Gate(17681)	 h q[5]
Gate(17682)	 t q[7]
Gate(17683)	 t q[4]
Gate(17684)	 t q[5]
Gate(17685)	cx q[4], q[7]
Gate(17686)	cx q[5], q[4]
Gate(17687)	cx q[7], q[5]
Gate(17688)	tdg q[4]
Gate(17689)	cx q[7], q[4]
Gate(17690)	tdg q[7]
Gate(17691)	tdg q[4]
Gate(17692)	 t q[5]
Gate(17693)	cx q[5], q[4]
Gate(17694)	cx q[7], q[5]
Gate(17695)	cx q[4], q[7]
Gate(17696)	 h q[5]
Gate(17697)	 h q[0]
Gate(17698)	 t q[10]
Gate(17699)	 t q[9]
Gate(17700)	 t q[0]
Gate(17701)	cx q[9], q[10]
Gate(17702)	cx q[0], q[9]
Gate(17703)	cx q[10], q[0]
Gate(17704)	tdg q[9]
Gate(17705)	cx q[10], q[9]
Gate(17706)	tdg q[10]
Gate(17707)	tdg q[9]
Gate(17708)	 t q[0]
Gate(17709)	cx q[0], q[9]
Gate(17710)	cx q[10], q[0]
Gate(17711)	cx q[9], q[10]
Gate(17712)	 h q[0]
Gate(17713)	 h q[9]
Gate(17714)	 t q[1]
Gate(17715)	 t q[8]
Gate(17716)	 t q[9]
Gate(17717)	cx q[8], q[1]
Gate(17718)	cx q[9], q[8]
Gate(17719)	cx q[1], q[9]
Gate(17720)	tdg q[8]
Gate(17721)	cx q[1], q[8]
Gate(17722)	tdg q[1]
Gate(17723)	tdg q[8]
Gate(17724)	 t q[9]
Gate(17725)	cx q[9], q[8]
Gate(17726)	cx q[1], q[9]
Gate(17727)	cx q[8], q[1]
Gate(17728)	 h q[9]
Gate(17729)	 h q[8]
Gate(17730)	 t q[2]
Gate(17731)	 t q[7]
Gate(17732)	 t q[8]
Gate(17733)	cx q[7], q[2]
Gate(17734)	cx q[8], q[7]
Gate(17735)	cx q[2], q[8]
Gate(17736)	tdg q[7]
Gate(17737)	cx q[2], q[7]
Gate(17738)	tdg q[2]
Gate(17739)	tdg q[7]
Gate(17740)	 t q[8]
Gate(17741)	cx q[8], q[7]
Gate(17742)	cx q[2], q[8]
Gate(17743)	cx q[7], q[2]
Gate(17744)	 h q[8]
Gate(17745)	 h q[7]
Gate(17746)	 t q[3]
Gate(17747)	 t q[6]
Gate(17748)	 t q[7]
Gate(17749)	cx q[6], q[3]
Gate(17750)	cx q[7], q[6]
Gate(17751)	cx q[3], q[7]
Gate(17752)	tdg q[6]
Gate(17753)	cx q[3], q[6]
Gate(17754)	tdg q[3]
Gate(17755)	tdg q[6]
Gate(17756)	 t q[7]
Gate(17757)	cx q[7], q[6]
Gate(17758)	cx q[3], q[7]
Gate(17759)	cx q[6], q[3]
Gate(17760)	 h q[7]
Gate(17761)	 h q[6]
Gate(17762)	 t q[5]
Gate(17763)	 t q[4]
Gate(17764)	 t q[6]
Gate(17765)	cx q[4], q[5]
Gate(17766)	cx q[6], q[4]
Gate(17767)	cx q[5], q[6]
Gate(17768)	tdg q[4]
Gate(17769)	cx q[5], q[4]
Gate(17770)	tdg q[5]
Gate(17771)	tdg q[4]
Gate(17772)	 t q[6]
Gate(17773)	cx q[6], q[4]
Gate(17774)	cx q[5], q[6]
Gate(17775)	cx q[4], q[5]
Gate(17776)	 h q[6]
Gate(17777)	 h q[7]
Gate(17778)	 t q[3]
Gate(17779)	 t q[6]
Gate(17780)	 t q[7]
Gate(17781)	cx q[6], q[3]
Gate(17782)	cx q[7], q[6]
Gate(17783)	cx q[3], q[7]
Gate(17784)	tdg q[6]
Gate(17785)	cx q[3], q[6]
Gate(17786)	tdg q[3]
Gate(17787)	tdg q[6]
Gate(17788)	 t q[7]
Gate(17789)	cx q[7], q[6]
Gate(17790)	cx q[3], q[7]
Gate(17791)	cx q[6], q[3]
Gate(17792)	 h q[7]
Gate(17793)	 h q[8]
Gate(17794)	 t q[2]
Gate(17795)	 t q[7]
Gate(17796)	 t q[8]
Gate(17797)	cx q[7], q[2]
Gate(17798)	cx q[8], q[7]
Gate(17799)	cx q[2], q[8]
Gate(17800)	tdg q[7]
Gate(17801)	cx q[2], q[7]
Gate(17802)	tdg q[2]
Gate(17803)	tdg q[7]
Gate(17804)	 t q[8]
Gate(17805)	cx q[8], q[7]
Gate(17806)	cx q[2], q[8]
Gate(17807)	cx q[7], q[2]
Gate(17808)	 h q[8]
Gate(17809)	 h q[9]
Gate(17810)	 t q[1]
Gate(17811)	 t q[8]
Gate(17812)	 t q[9]
Gate(17813)	cx q[8], q[1]
Gate(17814)	cx q[9], q[8]
Gate(17815)	cx q[1], q[9]
Gate(17816)	tdg q[8]
Gate(17817)	cx q[1], q[8]
Gate(17818)	tdg q[1]
Gate(17819)	tdg q[8]
Gate(17820)	 t q[9]
Gate(17821)	cx q[9], q[8]
Gate(17822)	cx q[1], q[9]
Gate(17823)	cx q[8], q[1]
Gate(17824)	 h q[9]
Gate(17825)	 h q[0]
Gate(17826)	 t q[10]
Gate(17827)	 t q[9]
Gate(17828)	 t q[0]
Gate(17829)	cx q[9], q[10]
Gate(17830)	cx q[0], q[9]
Gate(17831)	cx q[10], q[0]
Gate(17832)	tdg q[9]
Gate(17833)	cx q[10], q[9]
Gate(17834)	tdg q[10]
Gate(17835)	tdg q[9]
Gate(17836)	 t q[0]
Gate(17837)	cx q[0], q[9]
Gate(17838)	cx q[10], q[0]
Gate(17839)	cx q[9], q[10]
Gate(17840)	 h q[0]
Gate(17841)	 h q[9]
Gate(17842)	 t q[1]
Gate(17843)	 t q[8]
Gate(17844)	 t q[9]
Gate(17845)	cx q[8], q[1]
Gate(17846)	cx q[9], q[8]
Gate(17847)	cx q[1], q[9]
Gate(17848)	tdg q[8]
Gate(17849)	cx q[1], q[8]
Gate(17850)	tdg q[1]
Gate(17851)	tdg q[8]
Gate(17852)	 t q[9]
Gate(17853)	cx q[9], q[8]
Gate(17854)	cx q[1], q[9]
Gate(17855)	cx q[8], q[1]
Gate(17856)	 h q[9]
Gate(17857)	 h q[8]
Gate(17858)	 t q[2]
Gate(17859)	 t q[7]
Gate(17860)	 t q[8]
Gate(17861)	cx q[7], q[2]
Gate(17862)	cx q[8], q[7]
Gate(17863)	cx q[2], q[8]
Gate(17864)	tdg q[7]
Gate(17865)	cx q[2], q[7]
Gate(17866)	tdg q[2]
Gate(17867)	tdg q[7]
Gate(17868)	 t q[8]
Gate(17869)	cx q[8], q[7]
Gate(17870)	cx q[2], q[8]
Gate(17871)	cx q[7], q[2]
Gate(17872)	 h q[8]
Gate(17873)	 h q[7]
Gate(17874)	 t q[3]
Gate(17875)	 t q[6]
Gate(17876)	 t q[7]
Gate(17877)	cx q[6], q[3]
Gate(17878)	cx q[7], q[6]
Gate(17879)	cx q[3], q[7]
Gate(17880)	tdg q[6]
Gate(17881)	cx q[3], q[6]
Gate(17882)	tdg q[3]
Gate(17883)	tdg q[6]
Gate(17884)	 t q[7]
Gate(17885)	cx q[7], q[6]
Gate(17886)	cx q[3], q[7]
Gate(17887)	cx q[6], q[3]
Gate(17888)	 h q[7]
Gate(17889)	 h q[6]
Gate(17890)	 t q[5]
Gate(17891)	 t q[4]
Gate(17892)	 t q[6]
Gate(17893)	cx q[4], q[5]
Gate(17894)	cx q[6], q[4]
Gate(17895)	cx q[5], q[6]
Gate(17896)	tdg q[4]
Gate(17897)	cx q[5], q[4]
Gate(17898)	tdg q[5]
Gate(17899)	tdg q[4]
Gate(17900)	 t q[6]
Gate(17901)	cx q[6], q[4]
Gate(17902)	cx q[5], q[6]
Gate(17903)	cx q[4], q[5]
Gate(17904)	 h q[6]
Gate(17905)	 h q[7]
Gate(17906)	 t q[3]
Gate(17907)	 t q[6]
Gate(17908)	 t q[7]
Gate(17909)	cx q[6], q[3]
Gate(17910)	cx q[7], q[6]
Gate(17911)	cx q[3], q[7]
Gate(17912)	tdg q[6]
Gate(17913)	cx q[3], q[6]
Gate(17914)	tdg q[3]
Gate(17915)	tdg q[6]
Gate(17916)	 t q[7]
Gate(17917)	cx q[7], q[6]
Gate(17918)	cx q[3], q[7]
Gate(17919)	cx q[6], q[3]
Gate(17920)	 h q[7]
Gate(17921)	 h q[8]
Gate(17922)	 t q[2]
Gate(17923)	 t q[7]
Gate(17924)	 t q[8]
Gate(17925)	cx q[7], q[2]
Gate(17926)	cx q[8], q[7]
Gate(17927)	cx q[2], q[8]
Gate(17928)	tdg q[7]
Gate(17929)	cx q[2], q[7]
Gate(17930)	tdg q[2]
Gate(17931)	tdg q[7]
Gate(17932)	 t q[8]
Gate(17933)	cx q[8], q[7]
Gate(17934)	cx q[2], q[8]
Gate(17935)	cx q[7], q[2]
Gate(17936)	 h q[8]
Gate(17937)	 h q[9]
Gate(17938)	 t q[1]
Gate(17939)	 t q[8]
Gate(17940)	 t q[9]
Gate(17941)	cx q[8], q[1]
Gate(17942)	cx q[9], q[8]
Gate(17943)	cx q[1], q[9]
Gate(17944)	tdg q[8]
Gate(17945)	cx q[1], q[8]
Gate(17946)	tdg q[1]
Gate(17947)	tdg q[8]
Gate(17948)	 t q[9]
Gate(17949)	cx q[9], q[8]
Gate(17950)	cx q[1], q[9]
Gate(17951)	cx q[8], q[1]
Gate(17952)	 h q[9]
Gate(17953)	 h q[0]
Gate(17954)	 t q[1]
Gate(17955)	 t q[10]
Gate(17956)	 t q[0]
Gate(17957)	cx q[10], q[1]
Gate(17958)	cx q[0], q[10]
Gate(17959)	cx q[1], q[0]
Gate(17960)	tdg q[10]
Gate(17961)	cx q[1], q[10]
Gate(17962)	tdg q[1]
Gate(17963)	tdg q[10]
Gate(17964)	 t q[0]
Gate(17965)	cx q[0], q[10]
Gate(17966)	cx q[1], q[0]
Gate(17967)	cx q[10], q[1]
Gate(17968)	 h q[0]
Gate(17969)	 h q[10]
Gate(17970)	 t q[2]
Gate(17971)	 t q[7]
Gate(17972)	 t q[10]
Gate(17973)	cx q[7], q[2]
Gate(17974)	cx q[10], q[7]
Gate(17975)	cx q[2], q[10]
Gate(17976)	tdg q[7]
Gate(17977)	cx q[2], q[7]
Gate(17978)	tdg q[2]
Gate(17979)	tdg q[7]
Gate(17980)	 t q[10]
Gate(17981)	cx q[10], q[7]
Gate(17982)	cx q[2], q[10]
Gate(17983)	cx q[7], q[2]
Gate(17984)	 h q[10]
Gate(17985)	 h q[7]
Gate(17986)	 t q[4]
Gate(17987)	 t q[5]
Gate(17988)	 t q[7]
Gate(17989)	cx q[5], q[4]
Gate(17990)	cx q[7], q[5]
Gate(17991)	cx q[4], q[7]
Gate(17992)	tdg q[5]
Gate(17993)	cx q[4], q[5]
Gate(17994)	tdg q[4]
Gate(17995)	tdg q[5]
Gate(17996)	 t q[7]
Gate(17997)	cx q[7], q[5]
Gate(17998)	cx q[4], q[7]
Gate(17999)	cx q[5], q[4]
Gate(18000)	 h q[7]
Gate(18001)	 h q[5]
Gate(18002)	 t q[6]
Gate(18003)	 t q[3]
Gate(18004)	 t q[5]
Gate(18005)	cx q[3], q[6]
Gate(18006)	cx q[5], q[3]
Gate(18007)	cx q[6], q[5]
Gate(18008)	tdg q[3]
Gate(18009)	cx q[6], q[3]
Gate(18010)	tdg q[6]
Gate(18011)	tdg q[3]
Gate(18012)	 t q[5]
Gate(18013)	cx q[5], q[3]
Gate(18014)	cx q[6], q[5]
Gate(18015)	cx q[3], q[6]
Gate(18016)	 h q[5]
Gate(18017)	 h q[3]
Gate(18018)	 t q[9]
Gate(18019)	 t q[8]
Gate(18020)	 t q[3]
Gate(18021)	cx q[8], q[9]
Gate(18022)	cx q[3], q[8]
Gate(18023)	cx q[9], q[3]
Gate(18024)	tdg q[8]
Gate(18025)	cx q[9], q[8]
Gate(18026)	tdg q[9]
Gate(18027)	tdg q[8]
Gate(18028)	 t q[3]
Gate(18029)	cx q[3], q[8]
Gate(18030)	cx q[9], q[3]
Gate(18031)	cx q[8], q[9]
Gate(18032)	 h q[3]
Gate(18033)	 h q[5]
Gate(18034)	 t q[6]
Gate(18035)	 t q[3]
Gate(18036)	 t q[5]
Gate(18037)	cx q[3], q[6]
Gate(18038)	cx q[5], q[3]
Gate(18039)	cx q[6], q[5]
Gate(18040)	tdg q[3]
Gate(18041)	cx q[6], q[3]
Gate(18042)	tdg q[6]
Gate(18043)	tdg q[3]
Gate(18044)	 t q[5]
Gate(18045)	cx q[5], q[3]
