
================================================================
         Multi-QPU Mapping by Ajou University QCSS Lab          
================================================================
Gate(    0)	 h q[1]
Gate(97697)	 t q[0]
Gate(97698)	 t q[1]
Gate(97699)	 t q[7]
Gate(97700)	cx q[1], q[0]
Gate(97701)	cx q[7], q[1]
Gate(97702)	cx q[0], q[7]
Gate(97703)	tdg q[1]
Gate(97704)	cx q[0], q[1]
Gate(97705)	tdg q[0]
Gate(97706)	tdg q[1]
Gate(97707)	 t q[7]
Gate(97708)	cx q[7], q[1]
Gate(97709)	cx q[0], q[7]
Gate(97710)	cx q[1], q[0]
Gate(97711)	 h q[7]
Gate(97712)	 h q[7]
Gate(97713)	 t q[1]
Gate(97714)	 t q[2]
Gate(97715)	 t q[7]
Gate(97716)	cx q[2], q[1]
Gate(97717)	cx q[7], q[2]
Gate(97718)	cx q[1], q[7]
Gate(97719)	tdg q[2]
Gate(97720)	cx q[1], q[2]
Gate(97721)	tdg q[1]
Gate(97722)	tdg q[2]
Gate(97723)	 t q[7]
Gate(97724)	cx q[7], q[2]
Gate(97725)	cx q[1], q[7]
Gate(97726)	cx q[2], q[1]
Gate(97727)	 h q[7]
Gate(97728)	 h q[5]
Gate(97729)	 t q[1]
Gate(97730)	 t q[2]
Gate(97731)	 t q[5]
Gate(97732)	cx q[2], q[1]
Gate(97733)	cx q[5], q[2]
Gate(97734)	cx q[1], q[5]
Gate(97735)	tdg q[2]
Gate(97736)	cx q[1], q[2]
Gate(97737)	tdg q[1]
Gate(97738)	tdg q[2]
Gate(97739)	 t q[5]
Gate(97740)	cx q[5], q[2]
Gate(97741)	cx q[1], q[5]
Gate(97742)	cx q[2], q[1]
Gate(97743)	 h q[5]
Gate(97744)	 h q[2]
Gate(97745)	 t q[1]
Gate(97746)	 t q[5]
Gate(97747)	 t q[2]
Gate(97748)	cx q[5], q[1]
Gate(97749)	cx q[2], q[5]
Gate(97750)	cx q[1], q[2]
Gate(97751)	tdg q[5]
Gate(97752)	cx q[1], q[5]
Gate(97753)	tdg q[1]
Gate(97754)	tdg q[5]
Gate(97755)	 t q[2]
Gate(97756)	cx q[2], q[5]
Gate(97757)	cx q[1], q[2]
Gate(97758)	cx q[5], q[1]
Gate(97759)	 h q[2]
Gate(97760)	 h q[5]
Gate(97761)	 t q[1]
Gate(97762)	 t q[8]
Gate(97763)	 t q[5]
Gate(97764)	cx q[8], q[1]
Gate(97765)	cx q[5], q[8]
Gate(97766)	cx q[1], q[5]
Gate(97767)	tdg q[8]
Gate(97768)	cx q[1], q[8]
Gate(97769)	tdg q[1]
Gate(97770)	tdg q[8]
Gate(97771)	 t q[5]
Gate(97772)	cx q[5], q[8]
Gate(97773)	cx q[1], q[5]
Gate(97774)	cx q[8], q[1]
Gate(97775)	 h q[5]
Gate(97776)	 h q[2]
Gate(97777)	 t q[1]
Gate(97778)	 t q[8]
Gate(97779)	 t q[2]
Gate(97780)	cx q[8], q[1]
Gate(97781)	cx q[2], q[8]
Gate(97782)	cx q[1], q[2]
Gate(97783)	tdg q[8]
Gate(97784)	cx q[1], q[8]
Gate(97785)	tdg q[1]
Gate(97786)	tdg q[8]
Gate(97787)	 t q[2]
Gate(97788)	cx q[2], q[8]
Gate(97789)	cx q[1], q[2]
Gate(97790)	cx q[8], q[1]
Gate(97791)	 h q[2]
Gate(97792)	 h q[0]
Gate(97793)	 t q[1]
Gate(97794)	 t q[8]
Gate(97795)	 t q[0]
Gate(97796)	cx q[8], q[1]
Gate(97797)	cx q[0], q[8]
Gate(97798)	cx q[1], q[0]
Gate(97799)	tdg q[8]
Gate(97800)	cx q[1], q[8]
Gate(97801)	tdg q[1]
Gate(97802)	tdg q[8]
Gate(97803)	 t q[0]
Gate(97804)	cx q[0], q[8]
Gate(97805)	cx q[1], q[0]
Gate(97806)	cx q[8], q[1]
Gate(97807)	 h q[0]
Gate(97808)	 h q[8]
Gate(97809)	 t q[0]
Gate(97810)	 t q[2]
Gate(97811)	 t q[8]
Gate(97812)	cx q[2], q[0]
Gate(97813)	cx q[8], q[2]
Gate(97814)	cx q[0], q[8]
Gate(97815)	tdg q[2]
Gate(97816)	cx q[0], q[2]
Gate(97817)	tdg q[0]
Gate(97818)	tdg q[2]
Gate(97819)	 t q[8]
Gate(97820)	cx q[8], q[2]
Gate(97821)	cx q[0], q[8]
Gate(97822)	cx q[2], q[0]
Gate(97823)	 h q[8]
Gate(97824)	 h q[1]
Gate(97825)	 t q[0]
Gate(97826)	 t q[2]
Gate(97827)	 t q[1]
Gate(97828)	cx q[2], q[0]
Gate(97829)	cx q[1], q[2]
Gate(97830)	cx q[0], q[1]
Gate(97831)	tdg q[2]
Gate(97832)	cx q[0], q[2]
Gate(97833)	tdg q[0]
Gate(97834)	tdg q[2]
Gate(97835)	 t q[1]
Gate(97836)	cx q[1], q[2]
Gate(97837)	cx q[0], q[1]
Gate(97838)	cx q[2], q[0]
Gate(97839)	 h q[1]
Gate(97840)	 h q[4]
Gate(97841)	 t q[1]
Gate(97842)	 t q[7]
Gate(97843)	 t q[4]
Gate(97844)	cx q[7], q[1]
Gate(97845)	cx q[4], q[7]
Gate(97846)	cx q[1], q[4]
Gate(97847)	tdg q[7]
Gate(97848)	cx q[1], q[7]
Gate(97849)	tdg q[1]
Gate(97850)	tdg q[7]
Gate(97851)	 t q[4]
Gate(97852)	cx q[4], q[7]
Gate(97853)	cx q[1], q[4]
Gate(97854)	cx q[7], q[1]
Gate(97855)	 h q[4]
Gate(97856)	 h q[2]
Gate(97857)	 t q[1]
Gate(97858)	 t q[7]
Gate(97859)	 t q[2]
Gate(97860)	cx q[7], q[1]
Gate(97861)	cx q[2], q[7]
Gate(97862)	cx q[1], q[2]
Gate(97863)	tdg q[7]
Gate(97864)	cx q[1], q[7]
Gate(97865)	tdg q[1]
Gate(97866)	tdg q[7]
Gate(97867)	 t q[2]
Gate(97868)	cx q[2], q[7]
Gate(97869)	cx q[1], q[2]
Gate(97870)	cx q[7], q[1]
Gate(97871)	 h q[2]
Gate(97872)	 h q[0]
Gate(97873)	 t q[1]
Gate(97874)	 t q[7]
Gate(97875)	 t q[0]
Gate(97876)	cx q[7], q[1]
Gate(97877)	cx q[0], q[7]
Gate(97878)	cx q[1], q[0]
Gate(97879)	tdg q[7]
Gate(97880)	cx q[1], q[7]
Gate(97881)	tdg q[1]
Gate(97882)	tdg q[7]
Gate(97883)	 t q[0]
Gate(97884)	cx q[0], q[7]
Gate(97885)	cx q[1], q[0]
Gate(97886)	cx q[7], q[1]
Gate(97887)	 h q[0]
Gate(97888)	 h q[7]
Gate(97889)	 t q[4]
Gate(97890)	 t q[2]
Gate(97891)	 t q[7]
Gate(97892)	cx q[2], q[4]
Gate(97893)	cx q[7], q[2]
Gate(97894)	cx q[4], q[7]
Gate(97895)	tdg q[2]
Gate(97896)	cx q[4], q[2]
Gate(97897)	tdg q[4]
Gate(97898)	tdg q[2]
Gate(97899)	 t q[7]
Gate(97900)	cx q[7], q[2]
Gate(97901)	cx q[4], q[7]
Gate(97902)	cx q[2], q[4]
Gate(97903)	 h q[7]
Gate(97904)	 h q[1]
Gate(97905)	 t q[4]
Gate(97906)	 t q[2]
Gate(97907)	 t q[1]
Gate(97908)	cx q[2], q[4]
Gate(97909)	cx q[1], q[2]
Gate(97910)	cx q[4], q[1]
Gate(97911)	tdg q[2]
Gate(97912)	cx q[4], q[2]
Gate(97913)	tdg q[4]
Gate(97914)	tdg q[2]
Gate(97915)	 t q[1]
Gate(97916)	cx q[1], q[2]
Gate(97917)	cx q[4], q[1]
Gate(97918)	cx q[2], q[4]
Gate(97919)	 h q[1]
Gate(97920)	 h q[1]
Gate(97921)	 t q[4]
Gate(97922)	 t q[3]
Gate(97923)	 t q[1]
Gate(97924)	cx q[3], q[4]
Gate(97925)	cx q[1], q[3]
Gate(97926)	cx q[4], q[1]
Gate(97927)	tdg q[3]
Gate(97928)	cx q[4], q[3]
Gate(97929)	tdg q[4]
Gate(97930)	tdg q[3]
Gate(97931)	 t q[1]
Gate(97932)	cx q[1], q[3]
Gate(97933)	cx q[4], q[1]
Gate(97934)	cx q[3], q[4]
Gate(97935)	 h q[1]
Gate(97936)	 h q[7]
Gate(97937)	 t q[4]
Gate(97938)	 t q[3]
Gate(97939)	 t q[7]
Gate(97940)	cx q[3], q[4]
Gate(97941)	cx q[7], q[3]
Gate(97942)	cx q[4], q[7]
Gate(97943)	tdg q[3]
Gate(97944)	cx q[4], q[3]
Gate(97945)	tdg q[4]
Gate(97946)	tdg q[3]
Gate(97947)	 t q[7]
Gate(97948)	cx q[7], q[3]
Gate(97949)	cx q[4], q[7]
Gate(97950)	cx q[3], q[4]
Gate(97951)	 h q[7]
Gate(97952)	 h q[0]
Gate(97953)	 t q[1]
Gate(97954)	 t q[7]
Gate(97955)	 t q[0]
Gate(97956)	cx q[7], q[1]
Gate(97957)	cx q[0], q[7]
Gate(97958)	cx q[1], q[0]
Gate(97959)	tdg q[7]
Gate(97960)	cx q[1], q[7]
Gate(97961)	tdg q[1]
Gate(97962)	tdg q[7]
Gate(97963)	 t q[0]
Gate(97964)	cx q[0], q[7]
Gate(97965)	cx q[1], q[0]
Gate(97966)	cx q[7], q[1]
Gate(97967)	 h q[0]
Gate(97968)	 h q[3]
Gate(97969)	 t q[1]
Gate(97970)	 t q[7]
Gate(97971)	 t q[3]
Gate(97972)	cx q[7], q[1]
Gate(97973)	cx q[3], q[7]
Gate(97974)	cx q[1], q[3]
Gate(97975)	tdg q[7]
Gate(97976)	cx q[1], q[7]
Gate(97977)	tdg q[1]
Gate(97978)	tdg q[7]
Gate(97979)	 t q[3]
Gate(97980)	cx q[3], q[7]
Gate(97981)	cx q[1], q[3]
Gate(97982)	cx q[7], q[1]
Gate(97983)	 h q[3]
Gate(97984)	 h q[4]
Gate(97985)	 t q[1]
Gate(97986)	 t q[7]
Gate(97987)	 t q[4]
Gate(97988)	cx q[7], q[1]
Gate(97989)	cx q[4], q[7]
Gate(97990)	cx q[1], q[4]
Gate(97991)	tdg q[7]
Gate(97992)	cx q[1], q[7]
Gate(97993)	tdg q[1]
Gate(97994)	tdg q[7]
Gate(97995)	 t q[4]
Gate(97996)	cx q[4], q[7]
Gate(97997)	cx q[1], q[4]
Gate(97998)	cx q[7], q[1]
Gate(97999)	 h q[4]
Gate(98000)	 h q[1]
Gate(98001)	 t q[0]
Gate(98002)	 t q[3]
Gate(98003)	 t q[1]
Gate(98004)	cx q[3], q[0]
Gate(98005)	cx q[1], q[3]
Gate(98006)	cx q[0], q[1]
Gate(98007)	tdg q[3]
Gate(98008)	cx q[0], q[3]
Gate(98009)	tdg q[0]
Gate(98010)	tdg q[3]
Gate(98011)	 t q[1]
Gate(98012)	cx q[1], q[3]
Gate(98013)	cx q[0], q[1]
Gate(98014)	cx q[3], q[0]
Gate(98015)	 h q[1]
Gate(98016)	 h q[8]
Gate(98017)	 t q[0]
Gate(98018)	 t q[3]
Gate(98019)	 t q[8]
Gate(98020)	cx q[3], q[0]
Gate(98021)	cx q[8], q[3]
Gate(98022)	cx q[0], q[8]
Gate(98023)	tdg q[3]
Gate(98024)	cx q[0], q[3]
Gate(98025)	tdg q[0]
Gate(98026)	tdg q[3]
Gate(98027)	 t q[8]
Gate(98028)	cx q[8], q[3]
Gate(98029)	cx q[0], q[8]
Gate(98030)	cx q[3], q[0]
Gate(98031)	 h q[8]
Gate(98032)	 h q[0]
Gate(98033)	 t q[1]
Gate(98034)	 t q[8]
Gate(98035)	 t q[0]
Gate(98036)	cx q[8], q[1]
Gate(98037)	cx q[0], q[8]
Gate(98038)	cx q[1], q[0]
Gate(98039)	tdg q[8]
Gate(98040)	cx q[1], q[8]
Gate(98041)	tdg q[1]
Gate(98042)	tdg q[8]
Gate(98043)	 t q[0]
Gate(98044)	cx q[0], q[8]
Gate(98045)	cx q[1], q[0]
Gate(98046)	cx q[8], q[1]
Gate(98047)	 h q[0]
Gate(98048)	 h q[3]
Gate(98049)	 t q[1]
Gate(98050)	 t q[8]
Gate(98051)	 t q[3]
Gate(98052)	cx q[8], q[1]
Gate(98053)	cx q[3], q[8]
Gate(98054)	cx q[1], q[3]
Gate(98055)	tdg q[8]
Gate(98056)	cx q[1], q[8]
Gate(98057)	tdg q[1]
Gate(98058)	tdg q[8]
Gate(98059)	 t q[3]
Gate(98060)	cx q[3], q[8]
Gate(98061)	cx q[1], q[3]
Gate(98062)	cx q[8], q[1]
Gate(98063)	 h q[3]
Gate(98064)	 h q[5]
Gate(98065)	 t q[1]
Gate(98066)	 t q[8]
Gate(98067)	 t q[5]
Gate(98068)	cx q[8], q[1]
Gate(98069)	cx q[5], q[8]
Gate(98070)	cx q[1], q[5]
Gate(98071)	tdg q[8]
Gate(98072)	cx q[1], q[8]
Gate(98073)	tdg q[1]
Gate(98074)	tdg q[8]
Gate(98075)	 t q[5]
Gate(98076)	cx q[5], q[8]
Gate(98077)	cx q[1], q[5]
Gate(98078)	cx q[8], q[1]
Gate(98079)	 h q[5]
Gate(98080)	 h q[2]
Gate(98081)	 t q[1]
Gate(98082)	 t q[5]
Gate(98083)	 t q[2]
Gate(98084)	cx q[5], q[1]
Gate(98085)	cx q[2], q[5]
Gate(98086)	cx q[1], q[2]
Gate(98087)	tdg q[5]
Gate(98088)	cx q[1], q[5]
Gate(98089)	tdg q[1]
Gate(98090)	tdg q[5]
Gate(98091)	 t q[2]
Gate(98092)	cx q[2], q[5]
Gate(98093)	cx q[1], q[2]
Gate(98094)	cx q[5], q[1]
Gate(98095)	 h q[2]
Gate(98096)	 h q[5]
Gate(98097)	 t q[1]
Gate(98098)	 t q[2]
Gate(98099)	 t q[5]
Gate(98100)	cx q[2], q[1]
Gate(98101)	cx q[5], q[2]
Gate(98102)	cx q[1], q[5]
Gate(98103)	tdg q[2]
Gate(98104)	cx q[1], q[2]
Gate(98105)	tdg q[1]
Gate(98106)	tdg q[2]
Gate(98107)	 t q[5]
Gate(98108)	cx q[5], q[2]
Gate(98109)	cx q[1], q[5]
Gate(98110)	cx q[2], q[1]
Gate(98111)	 h q[5]
Gate(98112)	 h q[7]
Gate(98113)	 t q[1]
Gate(98114)	 t q[2]
Gate(98115)	 t q[7]
Gate(98116)	cx q[2], q[1]
Gate(98117)	cx q[7], q[2]
Gate(98118)	cx q[1], q[7]
Gate(98119)	tdg q[2]
Gate(98120)	cx q[1], q[2]
Gate(98121)	tdg q[1]
Gate(98122)	tdg q[2]
Gate(98123)	 t q[7]
Gate(98124)	cx q[7], q[2]
Gate(98125)	cx q[1], q[7]
Gate(98126)	cx q[2], q[1]
Gate(98127)	 h q[7]
Gate(98128)	 h q[7]
Gate(98129)	 t q[0]
Gate(98130)	 t q[1]
Gate(98131)	 t q[7]
Gate(98132)	cx q[1], q[0]
Gate(98133)	cx q[7], q[1]
Gate(98134)	cx q[0], q[7]
Gate(98135)	tdg q[1]
Gate(98136)	cx q[0], q[1]
Gate(98137)	tdg q[0]
Gate(98138)	tdg q[1]
Gate(98139)	 t q[7]
Gate(98140)	cx q[7], q[1]
Gate(98141)	cx q[0], q[7]
Gate(98142)	cx q[1], q[0]
Gate(98143)	 h q[7]
Gate(98144)	 h q[8]
Gate(98145)	 t q[0]
Gate(98146)	 t q[1]
Gate(98147)	 t q[8]
Gate(98148)	cx q[1], q[0]
Gate(98149)	cx q[8], q[1]
Gate(98150)	cx q[0], q[8]
Gate(98151)	tdg q[1]
Gate(98152)	cx q[0], q[1]
Gate(98153)	tdg q[0]
Gate(98154)	tdg q[1]
Gate(98155)	 t q[8]
Gate(98156)	cx q[8], q[1]
Gate(98157)	cx q[0], q[8]
Gate(98158)	cx q[1], q[0]
Gate(98159)	 h q[8]
Gate(98160)	 h q[0]
Gate(98161)	 t q[7]
Gate(98162)	 t q[8]
Gate(98163)	 t q[0]
Gate(98164)	cx q[8], q[7]
Gate(98165)	cx q[0], q[8]
Gate(98166)	cx q[7], q[0]
Gate(98167)	tdg q[8]
Gate(98168)	cx q[7], q[8]
Gate(98169)	tdg q[7]
Gate(98170)	tdg q[8]
Gate(98171)	 t q[0]
Gate(98172)	cx q[0], q[8]
Gate(98173)	cx q[7], q[0]
Gate(98174)	cx q[8], q[7]
Gate(98175)	 h q[0]
Gate(98176)	 h q[1]
Gate(98177)	 t q[7]
Gate(98178)	 t q[8]
Gate(98179)	 t q[1]
Gate(98180)	cx q[8], q[7]
Gate(98181)	cx q[1], q[8]
Gate(98182)	cx q[7], q[1]
Gate(98183)	tdg q[8]
Gate(98184)	cx q[7], q[8]
Gate(98185)	tdg q[7]
Gate(98186)	tdg q[8]
Gate(98187)	 t q[1]
Gate(98188)	cx q[1], q[8]
Gate(98189)	cx q[7], q[1]
Gate(98190)	cx q[8], q[7]
Gate(98191)	 h q[1]
Gate(98192)	 h q[2]
Gate(98193)	 t q[7]
Gate(98194)	 t q[8]
Gate(98195)	 t q[2]
Gate(98196)	cx q[8], q[7]
Gate(98197)	cx q[2], q[8]
Gate(98198)	cx q[7], q[2]
Gate(98199)	tdg q[8]
Gate(98200)	cx q[7], q[8]
Gate(98201)	tdg q[7]
Gate(98202)	tdg q[8]
Gate(98203)	 t q[2]
Gate(98204)	cx q[2], q[8]
Gate(98205)	cx q[7], q[2]
Gate(98206)	cx q[8], q[7]
Gate(98207)	 h q[2]
Gate(98208)	 h q[0]
Gate(98209)	 t q[1]
Gate(98210)	 t q[4]
Gate(98211)	 t q[0]
Gate(98212)	cx q[4], q[1]
Gate(98213)	cx q[0], q[4]
Gate(98214)	cx q[1], q[0]
Gate(98215)	tdg q[4]
Gate(98216)	cx q[1], q[4]
Gate(98217)	tdg q[1]
Gate(98218)	tdg q[4]
Gate(98219)	 t q[0]
Gate(98220)	cx q[0], q[4]
Gate(98221)	cx q[1], q[0]
Gate(98222)	cx q[4], q[1]
Gate(98223)	 h q[0]
Gate(98224)	 h q[7]
Gate(98225)	 t q[1]
Gate(98226)	 t q[4]
Gate(98227)	 t q[7]
Gate(98228)	cx q[4], q[1]
Gate(98229)	cx q[7], q[4]
Gate(98230)	cx q[1], q[7]
Gate(98231)	tdg q[4]
Gate(98232)	cx q[1], q[4]
Gate(98233)	tdg q[1]
Gate(98234)	tdg q[4]
Gate(98235)	 t q[7]
Gate(98236)	cx q[7], q[4]
Gate(98237)	cx q[1], q[7]
Gate(98238)	cx q[4], q[1]
Gate(98239)	 h q[7]
Gate(98240)	 h q[1]
Gate(98241)	 t q[0]
Gate(98242)	 t q[7]
Gate(98243)	 t q[1]
Gate(98244)	cx q[7], q[0]
Gate(98245)	cx q[1], q[7]
Gate(98246)	cx q[0], q[1]
Gate(98247)	tdg q[7]
Gate(98248)	cx q[0], q[7]
Gate(98249)	tdg q[0]
Gate(98250)	tdg q[7]
Gate(98251)	 t q[1]
Gate(98252)	cx q[1], q[7]
Gate(98253)	cx q[0], q[1]
Gate(98254)	cx q[7], q[0]
Gate(98255)	 h q[1]
Gate(98256)	 h q[2]
Gate(98257)	 t q[0]
Gate(98258)	 t q[7]
Gate(98259)	 t q[2]
Gate(98260)	cx q[7], q[0]
Gate(98261)	cx q[2], q[7]
Gate(98262)	cx q[0], q[2]
Gate(98263)	tdg q[7]
Gate(98264)	cx q[0], q[7]
Gate(98265)	tdg q[0]
Gate(98266)	tdg q[7]
Gate(98267)	 t q[2]
Gate(98268)	cx q[2], q[7]
Gate(98269)	cx q[0], q[2]
Gate(98270)	cx q[7], q[0]
Gate(98271)	 h q[2]
Gate(98272)	 h q[4]
Gate(98273)	 t q[0]
Gate(98274)	 t q[7]
Gate(98275)	 t q[4]
Gate(98276)	cx q[7], q[0]
Gate(98277)	cx q[4], q[7]
Gate(98278)	cx q[0], q[4]
Gate(98279)	tdg q[7]
Gate(98280)	cx q[0], q[7]
Gate(98281)	tdg q[0]
Gate(98282)	tdg q[7]
Gate(98283)	 t q[4]
Gate(98284)	cx q[4], q[7]
Gate(98285)	cx q[0], q[4]
Gate(98286)	cx q[7], q[0]
Gate(98287)	 h q[4]
Gate(98288)	 h q[8]
Gate(98289)	 t q[0]
Gate(98290)	 t q[7]
Gate(98291)	 t q[8]
Gate(98292)	cx q[7], q[0]
Gate(98293)	cx q[8], q[7]
Gate(98294)	cx q[0], q[8]
Gate(98295)	tdg q[7]
Gate(98296)	cx q[0], q[7]
Gate(98297)	tdg q[0]
Gate(98298)	tdg q[7]
Gate(98299)	 t q[8]
Gate(98300)	cx q[8], q[7]
Gate(98301)	cx q[0], q[8]
Gate(98302)	cx q[7], q[0]
Gate(98303)	 h q[8]
Gate(98304)	 h q[3]
Gate(98305)	 t q[0]
Gate(98306)	 t q[8]
Gate(98307)	 t q[3]
Gate(98308)	cx q[8], q[0]
Gate(98309)	cx q[3], q[8]
Gate(98310)	cx q[0], q[3]
Gate(98311)	tdg q[8]
Gate(98312)	cx q[0], q[8]
Gate(98313)	tdg q[0]
Gate(98314)	tdg q[8]
Gate(98315)	 t q[3]
Gate(98316)	cx q[3], q[8]
Gate(98317)	cx q[0], q[3]
Gate(98318)	cx q[8], q[0]
Gate(98319)	 h q[3]
Gate(98320)	 h q[5]
Gate(98321)	 t q[0]
Gate(98322)	 t q[8]
Gate(98323)	 t q[5]
Gate(98324)	cx q[8], q[0]
Gate(98325)	cx q[5], q[8]
Gate(98326)	cx q[0], q[5]
Gate(98327)	tdg q[8]
Gate(98328)	cx q[0], q[8]
Gate(98329)	tdg q[0]
Gate(98330)	tdg q[8]
Gate(98331)	 t q[5]
Gate(98332)	cx q[5], q[8]
Gate(98333)	cx q[0], q[5]
Gate(98334)	cx q[8], q[0]
Gate(98335)	 h q[5]
Gate(98336)	 h q[7]
Gate(98337)	 t q[1]
Gate(98338)	 t q[0]
Gate(98339)	 t q[7]
Gate(98340)	cx q[0], q[1]
Gate(98341)	cx q[7], q[0]
Gate(98342)	cx q[1], q[7]
Gate(98343)	tdg q[0]
Gate(98344)	cx q[1], q[0]
Gate(98345)	tdg q[1]
Gate(98346)	tdg q[0]
Gate(98347)	 t q[7]
Gate(98348)	cx q[7], q[0]
Gate(98349)	cx q[1], q[7]
Gate(98350)	cx q[0], q[1]
Gate(98351)	 h q[7]
Gate(98352)	 h q[0]
Gate(98353)	 t q[3]
Gate(98354)	 t q[4]
Gate(98355)	 t q[0]
Gate(98356)	cx q[4], q[3]
Gate(98357)	cx q[0], q[4]
Gate(98358)	cx q[3], q[0]
Gate(98359)	tdg q[4]
Gate(98360)	cx q[3], q[4]
Gate(98361)	tdg q[3]
Gate(98362)	tdg q[4]
Gate(98363)	 t q[0]
Gate(98364)	cx q[0], q[4]
Gate(98365)	cx q[3], q[0]
Gate(98366)	cx q[4], q[3]
Gate(98367)	 h q[0]
Gate(98368)	 h q[2]
Gate(98369)	 t q[3]
Gate(98370)	 t q[4]
Gate(98371)	 t q[2]
Gate(98372)	cx q[4], q[3]
Gate(98373)	cx q[2], q[4]
Gate(98374)	cx q[3], q[2]
Gate(98375)	tdg q[4]
Gate(98376)	cx q[3], q[4]
Gate(98377)	tdg q[3]
Gate(98378)	tdg q[4]
Gate(98379)	 t q[2]
Gate(98380)	cx q[2], q[4]
Gate(98381)	cx q[3], q[2]
Gate(98382)	cx q[4], q[3]
Gate(98383)	 h q[2]
Gate(98384)	 h q[3]
Gate(98385)	 t q[2]
Gate(98386)	 t q[0]
Gate(98387)	 t q[3]
Gate(98388)	cx q[0], q[2]
Gate(98389)	cx q[3], q[0]
Gate(98390)	cx q[2], q[3]
Gate(98391)	tdg q[0]
Gate(98392)	cx q[2], q[0]
Gate(98393)	tdg q[2]
Gate(98394)	tdg q[0]
Gate(98395)	 t q[3]
Gate(98396)	cx q[3], q[0]
Gate(98397)	cx q[2], q[3]
Gate(98398)	cx q[0], q[2]
Gate(98399)	 h q[3]
Gate(98400)	 h q[4]
Gate(98401)	 t q[2]
Gate(98402)	 t q[0]
Gate(98403)	 t q[4]
Gate(98404)	cx q[0], q[2]
Gate(98405)	cx q[4], q[0]
Gate(98406)	cx q[2], q[4]
Gate(98407)	tdg q[0]
Gate(98408)	cx q[2], q[0]
Gate(98409)	tdg q[2]
Gate(98410)	tdg q[0]
Gate(98411)	 t q[4]
Gate(98412)	cx q[4], q[0]
Gate(98413)	cx q[2], q[4]
Gate(98414)	cx q[0], q[2]
Gate(98415)	 h q[4]
Gate(98416)	 h q[5]
Gate(98417)	 t q[2]
Gate(98418)	 t q[0]
Gate(98419)	 t q[5]
Gate(98420)	cx q[0], q[2]
Gate(98421)	cx q[5], q[0]
Gate(98422)	cx q[2], q[5]
Gate(98423)	tdg q[0]
Gate(98424)	cx q[2], q[0]
Gate(98425)	tdg q[2]
Gate(98426)	tdg q[0]
Gate(98427)	 t q[5]
Gate(98428)	cx q[5], q[0]
Gate(98429)	cx q[2], q[5]
Gate(98430)	cx q[0], q[2]
Gate(98431)	 h q[5]
Gate(98432)	 h q[7]
Gate(98433)	 t q[2]
Gate(98434)	 t q[0]
Gate(98435)	 t q[7]
Gate(98436)	cx q[0], q[2]
Gate(98437)	cx q[7], q[0]
Gate(98438)	cx q[2], q[7]
Gate(98439)	tdg q[0]
Gate(98440)	cx q[2], q[0]
Gate(98441)	tdg q[2]
Gate(98442)	tdg q[0]
Gate(98443)	 t q[7]
Gate(98444)	cx q[7], q[0]
Gate(98445)	cx q[2], q[7]
Gate(98446)	cx q[0], q[2]
Gate(98447)	 h q[7]
Gate(98448)	 h q[2]
Gate(98449)	 t q[8]
Gate(98450)	 t q[7]
Gate(98451)	 t q[2]
Gate(98452)	cx q[7], q[8]
Gate(98453)	cx q[2], q[7]
Gate(98454)	cx q[8], q[2]
Gate(98455)	tdg q[7]
Gate(98456)	cx q[8], q[7]
Gate(98457)	tdg q[8]
Gate(98458)	tdg q[7]
Gate(98459)	 t q[2]
Gate(98460)	cx q[2], q[7]
Gate(98461)	cx q[8], q[2]
Gate(98462)	cx q[7], q[8]
Gate(98463)	 h q[2]
Gate(98464)	 h q[6]
Gate(98465)	 t q[8]
Gate(98466)	 t q[7]
Gate(98467)	 t q[6]
Gate(98468)	cx q[7], q[8]
Gate(98469)	cx q[6], q[7]
Gate(98470)	cx q[8], q[6]
Gate(98471)	tdg q[7]
Gate(98472)	cx q[8], q[7]
Gate(98473)	tdg q[8]
Gate(98474)	tdg q[7]
Gate(98475)	 t q[6]
Gate(98476)	cx q[6], q[7]
Gate(98477)	cx q[8], q[6]
Gate(98478)	cx q[7], q[8]
Gate(98479)	 h q[6]
Gate(98480)	 h q[8]
Gate(98481)	 t q[1]
Gate(98482)	 t q[2]
Gate(98483)	 t q[8]
Gate(98484)	cx q[2], q[1]
Gate(98485)	cx q[8], q[2]
Gate(98486)	cx q[1], q[8]
Gate(98487)	tdg q[2]
Gate(98488)	cx q[1], q[2]
Gate(98489)	tdg q[1]
Gate(98490)	tdg q[2]
Gate(98491)	 t q[8]
Gate(98492)	cx q[8], q[2]
Gate(98493)	cx q[1], q[8]
Gate(98494)	cx q[2], q[1]
Gate(98495)	 h q[8]
Gate(98496)	 h q[7]
Gate(98497)	 t q[1]
Gate(98498)	 t q[2]
Gate(98499)	 t q[7]
Gate(98500)	cx q[2], q[1]
Gate(98501)	cx q[7], q[2]
Gate(98502)	cx q[1], q[7]
Gate(98503)	tdg q[2]
Gate(98504)	cx q[1], q[2]
Gate(98505)	tdg q[1]
Gate(98506)	tdg q[2]
Gate(98507)	 t q[7]
Gate(98508)	cx q[7], q[2]
Gate(98509)	cx q[1], q[7]
Gate(98510)	cx q[2], q[1]
Gate(98511)	 h q[7]
Gate(98512)	 h q[6]
Gate(98513)	 t q[1]
Gate(98514)	 t q[2]
Gate(98515)	 t q[6]
Gate(98516)	cx q[2], q[1]
Gate(98517)	cx q[6], q[2]
Gate(98518)	cx q[1], q[6]
Gate(98519)	tdg q[2]
