
================================================================
         Multi-QPU Mapping by Ajou University QCSS Lab          
================================================================
Gate(    0)	 h q[8]
Gate(201628)	cx q[1], q[2]
Gate(201629)	cx q[7], q[1]
Gate(201630)	cx q[2], q[7]
Gate(201631)	 h q[1]
Gate(201632)	 h q[2]
Gate(201633)	 t q[0]
Gate(201634)	 t q[6]
Gate(201635)	 t q[2]
Gate(201636)	cx q[6], q[0]
Gate(201637)	cx q[2], q[6]
Gate(201638)	cx q[0], q[2]
Gate(201639)	tdg q[6]
Gate(201640)	cx q[0], q[6]
Gate(201641)	tdg q[0]
Gate(201642)	tdg q[6]
Gate(201643)	 t q[2]
Gate(201644)	cx q[2], q[6]
Gate(201645)	cx q[0], q[2]
Gate(201646)	cx q[6], q[0]
Gate(201647)	 h q[2]
Gate(201648)	 h q[1]
Gate(201649)	 t q[7]
Gate(201650)	 t q[2]
Gate(201651)	 t q[1]
Gate(201652)	cx q[2], q[7]
Gate(201653)	cx q[1], q[2]
Gate(201654)	cx q[7], q[1]
Gate(201655)	tdg q[2]
Gate(201656)	cx q[7], q[2]
Gate(201657)	tdg q[7]
Gate(201658)	tdg q[2]
Gate(201659)	 t q[1]
Gate(201660)	cx q[1], q[2]
Gate(201661)	cx q[7], q[1]
Gate(201662)	cx q[2], q[7]
Gate(201663)	 h q[1]
Gate(201664)	 h q[9]
Gate(201665)	 t q[8]
Gate(201666)	 t q[1]
Gate(201667)	 t q[9]
Gate(201668)	cx q[1], q[8]
Gate(201669)	cx q[9], q[1]
Gate(201670)	cx q[8], q[9]
Gate(201671)	tdg q[1]
Gate(201672)	cx q[8], q[1]
Gate(201673)	tdg q[8]
Gate(201674)	tdg q[1]
Gate(201675)	 t q[9]
Gate(201676)	cx q[9], q[1]
Gate(201677)	cx q[8], q[9]
Gate(201678)	cx q[1], q[8]
Gate(201679)	 h q[9]
Gate(201680)	 h q[1]
Gate(201681)	 t q[7]
Gate(201682)	 t q[2]
Gate(201683)	 t q[1]
Gate(201684)	cx q[2], q[7]
Gate(201685)	cx q[1], q[2]
Gate(201686)	cx q[7], q[1]
Gate(201687)	tdg q[2]
Gate(201688)	cx q[7], q[2]
Gate(201689)	tdg q[7]
Gate(201690)	tdg q[2]
Gate(201691)	 t q[1]
Gate(201692)	cx q[1], q[2]
Gate(201693)	cx q[7], q[1]
Gate(201694)	cx q[2], q[7]
Gate(201695)	 h q[1]
Gate(201696)	 h q[2]
Gate(201697)	 t q[0]
Gate(201698)	 t q[6]
Gate(201699)	 t q[2]
Gate(201700)	cx q[6], q[0]
Gate(201701)	cx q[2], q[6]
Gate(201702)	cx q[0], q[2]
Gate(201703)	tdg q[6]
Gate(201704)	cx q[0], q[6]
Gate(201705)	tdg q[0]
Gate(201706)	tdg q[6]
Gate(201707)	 t q[2]
Gate(201708)	cx q[2], q[6]
Gate(201709)	cx q[0], q[2]
Gate(201710)	cx q[6], q[0]
Gate(201711)	 h q[2]
Gate(201712)	 h q[1]
Gate(201713)	 t q[7]
Gate(201714)	 t q[2]
Gate(201715)	 t q[1]
Gate(201716)	cx q[2], q[7]
Gate(201717)	cx q[1], q[2]
Gate(201718)	cx q[7], q[1]
Gate(201719)	tdg q[2]
Gate(201720)	cx q[7], q[2]
Gate(201721)	tdg q[7]
Gate(201722)	tdg q[2]
Gate(201723)	 t q[1]
Gate(201724)	cx q[1], q[2]
Gate(201725)	cx q[7], q[1]
Gate(201726)	cx q[2], q[7]
Gate(201727)	 h q[1]
Gate(201728)	 h q[0]
Gate(201729)	 t q[5]
Gate(201730)	 t q[6]
Gate(201731)	 t q[0]
Gate(201732)	cx q[6], q[5]
Gate(201733)	cx q[0], q[6]
Gate(201734)	cx q[5], q[0]
Gate(201735)	tdg q[6]
Gate(201736)	cx q[5], q[6]
Gate(201737)	tdg q[5]
Gate(201738)	tdg q[6]
Gate(201739)	 t q[0]
Gate(201740)	cx q[0], q[6]
Gate(201741)	cx q[5], q[0]
Gate(201742)	cx q[6], q[5]
Gate(201743)	 h q[0]
Gate(201744)	 h q[6]
Gate(201745)	 t q[4]
Gate(201746)	 t q[7]
Gate(201747)	 t q[6]
Gate(201748)	cx q[7], q[4]
Gate(201749)	cx q[6], q[7]
Gate(201750)	cx q[4], q[6]
Gate(201751)	tdg q[7]
Gate(201752)	cx q[4], q[7]
Gate(201753)	tdg q[4]
Gate(201754)	tdg q[7]
Gate(201755)	 t q[6]
Gate(201756)	cx q[6], q[7]
Gate(201757)	cx q[4], q[6]
Gate(201758)	cx q[7], q[4]
Gate(201759)	 h q[6]
Gate(201760)	 h q[7]
Gate(201761)	 t q[3]
Gate(201762)	 t q[8]
Gate(201763)	 t q[7]
Gate(201764)	cx q[8], q[3]
Gate(201765)	cx q[7], q[8]
Gate(201766)	cx q[3], q[7]
Gate(201767)	tdg q[8]
Gate(201768)	cx q[3], q[8]
Gate(201769)	tdg q[3]
Gate(201770)	tdg q[8]
Gate(201771)	 t q[7]
Gate(201772)	cx q[7], q[8]
Gate(201773)	cx q[3], q[7]
Gate(201774)	cx q[8], q[3]
Gate(201775)	 h q[7]
Gate(201776)	 h q[8]
Gate(201777)	 t q[1]
Gate(201778)	 t q[2]
Gate(201779)	 t q[8]
Gate(201780)	cx q[2], q[1]
Gate(201781)	cx q[8], q[2]
Gate(201782)	cx q[1], q[8]
Gate(201783)	tdg q[2]
Gate(201784)	cx q[1], q[2]
Gate(201785)	tdg q[1]
Gate(201786)	tdg q[2]
Gate(201787)	 t q[8]
Gate(201788)	cx q[8], q[2]
Gate(201789)	cx q[1], q[8]
Gate(201790)	cx q[2], q[1]
Gate(201791)	 h q[8]
Gate(201792)	 h q[7]
Gate(201793)	 t q[3]
Gate(201794)	 t q[8]
Gate(201795)	 t q[7]
Gate(201796)	cx q[8], q[3]
Gate(201797)	cx q[7], q[8]
Gate(201798)	cx q[3], q[7]
Gate(201799)	tdg q[8]
Gate(201800)	cx q[3], q[8]
Gate(201801)	tdg q[3]
Gate(201802)	tdg q[8]
Gate(201803)	 t q[7]
Gate(201804)	cx q[7], q[8]
Gate(201805)	cx q[3], q[7]
Gate(201806)	cx q[8], q[3]
Gate(201807)	 h q[7]
Gate(201808)	 h q[6]
Gate(201809)	 t q[4]
Gate(201810)	 t q[7]
Gate(201811)	 t q[6]
Gate(201812)	cx q[7], q[4]
Gate(201813)	cx q[6], q[7]
Gate(201814)	cx q[4], q[6]
Gate(201815)	tdg q[7]
Gate(201816)	cx q[4], q[7]
Gate(201817)	tdg q[4]
Gate(201818)	tdg q[7]
Gate(201819)	 t q[6]
Gate(201820)	cx q[6], q[7]
Gate(201821)	cx q[4], q[6]
Gate(201822)	cx q[7], q[4]
Gate(201823)	 h q[6]
Gate(201824)	 h q[0]
Gate(201825)	 t q[5]
Gate(201826)	 t q[6]
Gate(201827)	 t q[0]
Gate(201828)	cx q[6], q[5]
Gate(201829)	cx q[0], q[6]
Gate(201830)	cx q[5], q[0]
Gate(201831)	tdg q[6]
Gate(201832)	cx q[5], q[6]
Gate(201833)	tdg q[5]
Gate(201834)	tdg q[6]
Gate(201835)	 t q[0]
Gate(201836)	cx q[0], q[6]
Gate(201837)	cx q[5], q[0]
Gate(201838)	cx q[6], q[5]
Gate(201839)	 h q[0]
Gate(201840)	 h q[6]
Gate(201841)	 t q[4]
Gate(201842)	 t q[7]
Gate(201843)	 t q[6]
Gate(201844)	cx q[7], q[4]
Gate(201845)	cx q[6], q[7]
Gate(201846)	cx q[4], q[6]
Gate(201847)	tdg q[7]
Gate(201848)	cx q[4], q[7]
Gate(201849)	tdg q[4]
Gate(201850)	tdg q[7]
Gate(201851)	 t q[6]
Gate(201852)	cx q[6], q[7]
Gate(201853)	cx q[4], q[6]
Gate(201854)	cx q[7], q[4]
Gate(201855)	 h q[6]
Gate(201856)	 h q[7]
Gate(201857)	 t q[3]
Gate(201858)	 t q[8]
Gate(201859)	 t q[7]
Gate(201860)	cx q[8], q[3]
Gate(201861)	cx q[7], q[8]
Gate(201862)	cx q[3], q[7]
Gate(201863)	tdg q[8]
Gate(201864)	cx q[3], q[8]
Gate(201865)	tdg q[3]
Gate(201866)	tdg q[8]
Gate(201867)	 t q[7]
Gate(201868)	cx q[7], q[8]
Gate(201869)	cx q[3], q[7]
Gate(201870)	cx q[8], q[3]
Gate(201871)	 h q[7]
Gate(201872)	 h q[8]
Gate(201873)	 t q[1]
Gate(201874)	 t q[2]
Gate(201875)	 t q[8]
Gate(201876)	cx q[2], q[1]
Gate(201877)	cx q[8], q[2]
Gate(201878)	cx q[1], q[8]
Gate(201879)	tdg q[2]
Gate(201880)	cx q[1], q[2]
Gate(201881)	tdg q[1]
Gate(201882)	tdg q[2]
Gate(201883)	 t q[8]
Gate(201884)	cx q[8], q[2]
Gate(201885)	cx q[1], q[8]
Gate(201886)	cx q[2], q[1]
Gate(201887)	 h q[8]
Gate(201888)	 h q[7]
Gate(201889)	 t q[3]
Gate(201890)	 t q[8]
Gate(201891)	 t q[7]
Gate(201892)	cx q[8], q[3]
Gate(201893)	cx q[7], q[8]
Gate(201894)	cx q[3], q[7]
Gate(201895)	tdg q[8]
Gate(201896)	cx q[3], q[8]
Gate(201897)	tdg q[3]
Gate(201898)	tdg q[8]
Gate(201899)	 t q[7]
Gate(201900)	cx q[7], q[8]
Gate(201901)	cx q[3], q[7]
Gate(201902)	cx q[8], q[3]
Gate(201903)	 h q[7]
Gate(201904)	 h q[6]
Gate(201905)	 t q[4]
Gate(201906)	 t q[7]
Gate(201907)	 t q[6]
Gate(201908)	cx q[7], q[4]
Gate(201909)	cx q[6], q[7]
Gate(201910)	cx q[4], q[6]
Gate(201911)	tdg q[7]
Gate(201912)	cx q[4], q[7]
Gate(201913)	tdg q[4]
Gate(201914)	tdg q[7]
Gate(201915)	 t q[6]
Gate(201916)	cx q[6], q[7]
Gate(201917)	cx q[4], q[6]
Gate(201918)	cx q[7], q[4]
Gate(201919)	 h q[6]
Gate(201920)	 h q[9]
Gate(201921)	 t q[8]
Gate(201922)	 t q[1]
Gate(201923)	 t q[9]
Gate(201924)	cx q[1], q[8]
Gate(201925)	cx q[9], q[1]
Gate(201926)	cx q[8], q[9]
Gate(201927)	tdg q[1]
Gate(201928)	cx q[8], q[1]
Gate(201929)	tdg q[8]
Gate(201930)	tdg q[1]
Gate(201931)	 t q[9]
Gate(201932)	cx q[9], q[1]
Gate(201933)	cx q[8], q[9]
Gate(201934)	cx q[1], q[8]
Gate(201935)	 h q[9]
Gate(201936)	 h q[1]
Gate(201937)	 t q[7]
Gate(201938)	 t q[2]
Gate(201939)	 t q[1]
Gate(201940)	cx q[2], q[7]
Gate(201941)	cx q[1], q[2]
Gate(201942)	cx q[7], q[1]
Gate(201943)	tdg q[2]
Gate(201944)	cx q[7], q[2]
Gate(201945)	tdg q[7]
Gate(201946)	tdg q[2]
Gate(201947)	 t q[1]
Gate(201948)	cx q[1], q[2]
Gate(201949)	cx q[7], q[1]
Gate(201950)	cx q[2], q[7]
Gate(201951)	 h q[1]
Gate(201952)	 h q[2]
Gate(201953)	 t q[0]
Gate(201954)	 t q[6]
Gate(201955)	 t q[2]
Gate(201956)	cx q[6], q[0]
Gate(201957)	cx q[2], q[6]
Gate(201958)	cx q[0], q[2]
Gate(201959)	tdg q[6]
Gate(201960)	cx q[0], q[6]
Gate(201961)	tdg q[0]
Gate(201962)	tdg q[6]
Gate(201963)	 t q[2]
Gate(201964)	cx q[2], q[6]
Gate(201965)	cx q[0], q[2]
Gate(201966)	cx q[6], q[0]
Gate(201967)	 h q[2]
Gate(201968)	 h q[1]
Gate(201969)	 t q[7]
Gate(201970)	 t q[2]
Gate(201971)	 t q[1]
Gate(201972)	cx q[2], q[7]
Gate(201973)	cx q[1], q[2]
Gate(201974)	cx q[7], q[1]
Gate(201975)	tdg q[2]
Gate(201976)	cx q[7], q[2]
Gate(201977)	tdg q[7]
Gate(201978)	tdg q[2]
Gate(201979)	 t q[1]
Gate(201980)	cx q[1], q[2]
Gate(201981)	cx q[7], q[1]
Gate(201982)	cx q[2], q[7]
Gate(201983)	 h q[1]
Gate(201984)	 h q[9]
Gate(201985)	 t q[8]
Gate(201986)	 t q[1]
Gate(201987)	 t q[9]
Gate(201988)	cx q[1], q[8]
Gate(201989)	cx q[9], q[1]
Gate(201990)	cx q[8], q[9]
Gate(201991)	tdg q[1]
Gate(201992)	cx q[8], q[1]
Gate(201993)	tdg q[8]
Gate(201994)	tdg q[1]
Gate(201995)	 t q[9]
Gate(201996)	cx q[9], q[1]
Gate(201997)	cx q[8], q[9]
Gate(201998)	cx q[1], q[8]
Gate(201999)	 h q[9]
Gate(202000)	 h q[1]
Gate(202001)	 t q[7]
Gate(202002)	 t q[2]
Gate(202003)	 t q[1]
Gate(202004)	cx q[2], q[7]
Gate(202005)	cx q[1], q[2]
Gate(202006)	cx q[7], q[1]
Gate(202007)	tdg q[2]
Gate(202008)	cx q[7], q[2]
Gate(202009)	tdg q[7]
Gate(202010)	tdg q[2]
Gate(202011)	 t q[1]
Gate(202012)	cx q[1], q[2]
Gate(202013)	cx q[7], q[1]
Gate(202014)	cx q[2], q[7]
Gate(202015)	 h q[1]
Gate(202016)	 h q[2]
Gate(202017)	 t q[0]
Gate(202018)	 t q[6]
Gate(202019)	 t q[2]
Gate(202020)	cx q[6], q[0]
Gate(202021)	cx q[2], q[6]
Gate(202022)	cx q[0], q[2]
Gate(202023)	tdg q[6]
Gate(202024)	cx q[0], q[6]
Gate(202025)	tdg q[0]
Gate(202026)	tdg q[6]
Gate(202027)	 t q[2]
Gate(202028)	cx q[2], q[6]
Gate(202029)	cx q[0], q[2]
Gate(202030)	cx q[6], q[0]
Gate(202031)	 h q[2]
Gate(202032)	 h q[1]
Gate(202033)	 t q[7]
Gate(202034)	 t q[2]
Gate(202035)	 t q[1]
Gate(202036)	cx q[2], q[7]
Gate(202037)	cx q[1], q[2]
Gate(202038)	cx q[7], q[1]
Gate(202039)	tdg q[2]
Gate(202040)	cx q[7], q[2]
Gate(202041)	tdg q[7]
Gate(202042)	tdg q[2]
Gate(202043)	 t q[1]
Gate(202044)	cx q[1], q[2]
Gate(202045)	cx q[7], q[1]
Gate(202046)	cx q[2], q[7]
Gate(202047)	 h q[1]
Gate(202048)	 h q[8]
Gate(202049)	 t q[10]
Gate(202050)	 t q[9]
Gate(202051)	 t q[8]
Gate(202052)	cx q[9], q[10]
Gate(202053)	cx q[8], q[9]
Gate(202054)	cx q[10], q[8]
Gate(202055)	tdg q[9]
Gate(202056)	cx q[10], q[9]
Gate(202057)	tdg q[10]
Gate(202058)	tdg q[9]
Gate(202059)	 t q[8]
Gate(202060)	cx q[8], q[9]
Gate(202061)	cx q[10], q[8]
Gate(202062)	cx q[9], q[10]
Gate(202063)	 h q[8]
Gate(202064)	 h q[0]
Gate(202065)	 t q[5]
Gate(202066)	 t q[6]
Gate(202067)	 t q[0]
Gate(202068)	cx q[6], q[5]
Gate(202069)	cx q[0], q[6]
Gate(202070)	cx q[5], q[0]
Gate(202071)	tdg q[6]
Gate(202072)	cx q[5], q[6]
Gate(202073)	tdg q[5]
Gate(202074)	tdg q[6]
Gate(202075)	 t q[0]
Gate(202076)	cx q[0], q[6]
Gate(202077)	cx q[5], q[0]
Gate(202078)	cx q[6], q[5]
Gate(202079)	 h q[0]
Gate(202080)	 h q[6]
Gate(202081)	 t q[4]
Gate(202082)	 t q[7]
Gate(202083)	 t q[6]
Gate(202084)	cx q[7], q[4]
Gate(202085)	cx q[6], q[7]
Gate(202086)	cx q[4], q[6]
Gate(202087)	tdg q[7]
Gate(202088)	cx q[4], q[7]
Gate(202089)	tdg q[4]
Gate(202090)	tdg q[7]
Gate(202091)	 t q[6]
Gate(202092)	cx q[6], q[7]
Gate(202093)	cx q[4], q[6]
Gate(202094)	cx q[7], q[4]
Gate(202095)	 h q[6]
Gate(202096)	 h q[7]
Gate(202097)	 t q[3]
Gate(202098)	 t q[8]
Gate(202099)	 t q[7]
Gate(202100)	cx q[8], q[3]
Gate(202101)	cx q[7], q[8]
Gate(202102)	cx q[3], q[7]
Gate(202103)	tdg q[8]
Gate(202104)	cx q[3], q[8]
Gate(202105)	tdg q[3]
Gate(202106)	tdg q[8]
Gate(202107)	 t q[7]
Gate(202108)	cx q[7], q[8]
Gate(202109)	cx q[3], q[7]
Gate(202110)	cx q[8], q[3]
Gate(202111)	 h q[7]
Gate(202112)	 h q[8]
Gate(202113)	 t q[1]
Gate(202114)	 t q[2]
Gate(202115)	 t q[8]
Gate(202116)	cx q[2], q[1]
Gate(202117)	cx q[8], q[2]
Gate(202118)	cx q[1], q[8]
Gate(202119)	tdg q[2]
Gate(202120)	cx q[1], q[2]
Gate(202121)	tdg q[1]
Gate(202122)	tdg q[2]
Gate(202123)	 t q[8]
Gate(202124)	cx q[8], q[2]
Gate(202125)	cx q[1], q[8]
Gate(202126)	cx q[2], q[1]
Gate(202127)	 h q[8]
Gate(202128)	 h q[7]
Gate(202129)	 t q[3]
Gate(202130)	 t q[8]
Gate(202131)	 t q[7]
Gate(202132)	cx q[8], q[3]
Gate(202133)	cx q[7], q[8]
Gate(202134)	cx q[3], q[7]
Gate(202135)	tdg q[8]
Gate(202136)	cx q[3], q[8]
Gate(202137)	tdg q[3]
Gate(202138)	tdg q[8]
Gate(202139)	 t q[7]
Gate(202140)	cx q[7], q[8]
Gate(202141)	cx q[3], q[7]
Gate(202142)	cx q[8], q[3]
Gate(202143)	 h q[7]
Gate(202144)	 h q[6]
Gate(202145)	 t q[4]
Gate(202146)	 t q[7]
Gate(202147)	 t q[6]
Gate(202148)	cx q[7], q[4]
Gate(202149)	cx q[6], q[7]
Gate(202150)	cx q[4], q[6]
Gate(202151)	tdg q[7]
Gate(202152)	cx q[4], q[7]
Gate(202153)	tdg q[4]
Gate(202154)	tdg q[7]
Gate(202155)	 t q[6]
Gate(202156)	cx q[6], q[7]
Gate(202157)	cx q[4], q[6]
Gate(202158)	cx q[7], q[4]
Gate(202159)	 h q[6]
Gate(202160)	 h q[0]
Gate(202161)	 t q[5]
Gate(202162)	 t q[6]
Gate(202163)	 t q[0]
Gate(202164)	cx q[6], q[5]
Gate(202165)	cx q[0], q[6]
Gate(202166)	cx q[5], q[0]
Gate(202167)	tdg q[6]
Gate(202168)	cx q[5], q[6]
Gate(202169)	tdg q[5]
Gate(202170)	tdg q[6]
Gate(202171)	 t q[0]
Gate(202172)	cx q[0], q[6]
Gate(202173)	cx q[5], q[0]
Gate(202174)	cx q[6], q[5]
Gate(202175)	 h q[0]
Gate(202176)	 h q[6]
Gate(202177)	 t q[4]
Gate(202178)	 t q[7]
Gate(202179)	 t q[6]
Gate(202180)	cx q[7], q[4]
Gate(202181)	cx q[6], q[7]
Gate(202182)	cx q[4], q[6]
Gate(202183)	tdg q[7]
Gate(202184)	cx q[4], q[7]
Gate(202185)	tdg q[4]
Gate(202186)	tdg q[7]
Gate(202187)	 t q[6]
Gate(202188)	cx q[6], q[7]
Gate(202189)	cx q[4], q[6]
Gate(202190)	cx q[7], q[4]
Gate(202191)	 h q[6]
Gate(202192)	 h q[7]
Gate(202193)	 t q[3]
Gate(202194)	 t q[8]
Gate(202195)	 t q[7]
Gate(202196)	cx q[8], q[3]
Gate(202197)	cx q[7], q[8]
Gate(202198)	cx q[3], q[7]
Gate(202199)	tdg q[8]
Gate(202200)	cx q[3], q[8]
Gate(202201)	tdg q[3]
Gate(202202)	tdg q[8]
Gate(202203)	 t q[7]
Gate(202204)	cx q[7], q[8]
Gate(202205)	cx q[3], q[7]
Gate(202206)	cx q[8], q[3]
Gate(202207)	 h q[7]
Gate(202208)	 h q[8]
Gate(202209)	 t q[1]
Gate(202210)	 t q[2]
Gate(202211)	 t q[8]
Gate(202212)	cx q[2], q[1]
Gate(202213)	cx q[8], q[2]
Gate(202214)	cx q[1], q[8]
Gate(202215)	tdg q[2]
Gate(202216)	cx q[1], q[2]
Gate(202217)	tdg q[1]
Gate(202218)	tdg q[2]
Gate(202219)	 t q[8]
Gate(202220)	cx q[8], q[2]
Gate(202221)	cx q[1], q[8]
Gate(202222)	cx q[2], q[1]
Gate(202223)	 h q[8]
Gate(202224)	 h q[7]
Gate(202225)	 t q[3]
Gate(202226)	 t q[8]
Gate(202227)	 t q[7]
Gate(202228)	cx q[8], q[3]
Gate(202229)	cx q[7], q[8]
Gate(202230)	cx q[3], q[7]
Gate(202231)	tdg q[8]
Gate(202232)	cx q[3], q[8]
Gate(202233)	tdg q[3]
Gate(202234)	tdg q[8]
Gate(202235)	 t q[7]
Gate(202236)	cx q[7], q[8]
Gate(202237)	cx q[3], q[7]
Gate(202238)	cx q[8], q[3]
Gate(202239)	 h q[7]
Gate(202240)	 h q[6]
Gate(202241)	 t q[4]
Gate(202242)	 t q[7]
Gate(202243)	 t q[6]
Gate(202244)	cx q[7], q[4]
Gate(202245)	cx q[6], q[7]
Gate(202246)	cx q[4], q[6]
Gate(202247)	tdg q[7]
Gate(202248)	cx q[4], q[7]
Gate(202249)	tdg q[4]
Gate(202250)	tdg q[7]
Gate(202251)	 t q[6]
Gate(202252)	cx q[6], q[7]
Gate(202253)	cx q[4], q[6]
Gate(202254)	cx q[7], q[4]
Gate(202255)	 h q[6]
Gate(202256)	 h q[10]
Gate(202257)	 t q[8]
Gate(202258)	 t q[1]
Gate(202259)	 t q[10]
Gate(202260)	cx q[1], q[8]
Gate(202261)	cx q[10], q[1]
Gate(202262)	cx q[8], q[10]
Gate(202263)	tdg q[1]
Gate(202264)	cx q[8], q[1]
Gate(202265)	tdg q[8]
Gate(202266)	tdg q[1]
Gate(202267)	 t q[10]
Gate(202268)	cx q[10], q[1]
Gate(202269)	cx q[8], q[10]
Gate(202270)	cx q[1], q[8]
Gate(202271)	 h q[10]
Gate(202272)	 h q[1]
Gate(202273)	 t q[7]
Gate(202274)	 t q[2]
Gate(202275)	 t q[1]
Gate(202276)	cx q[2], q[7]
Gate(202277)	cx q[1], q[2]
Gate(202278)	cx q[7], q[1]
Gate(202279)	tdg q[2]
Gate(202280)	cx q[7], q[2]
Gate(202281)	tdg q[7]
Gate(202282)	tdg q[2]
Gate(202283)	 t q[1]
Gate(202284)	cx q[1], q[2]
Gate(202285)	cx q[7], q[1]
Gate(202286)	cx q[2], q[7]
Gate(202287)	 h q[1]
Gate(202288)	 h q[2]
Gate(202289)	 t q[0]
Gate(202290)	 t q[6]
Gate(202291)	 t q[2]
Gate(202292)	cx q[6], q[0]
Gate(202293)	cx q[2], q[6]
Gate(202294)	cx q[0], q[2]
Gate(202295)	tdg q[6]
Gate(202296)	cx q[0], q[6]
Gate(202297)	tdg q[0]
Gate(202298)	tdg q[6]
Gate(202299)	 t q[2]
Gate(202300)	cx q[2], q[6]
Gate(202301)	cx q[0], q[2]
Gate(202302)	cx q[6], q[0]
Gate(202303)	 h q[2]
Gate(202304)	 h q[1]
Gate(202305)	 t q[7]
Gate(202306)	 t q[2]
Gate(202307)	 t q[1]
Gate(202308)	cx q[2], q[7]
Gate(202309)	cx q[1], q[2]
Gate(202310)	cx q[7], q[1]
Gate(202311)	tdg q[2]
Gate(202312)	cx q[7], q[2]
Gate(202313)	tdg q[7]
Gate(202314)	tdg q[2]
Gate(202315)	 t q[1]
Gate(202316)	cx q[1], q[2]
Gate(202317)	cx q[7], q[1]
Gate(202318)	cx q[2], q[7]
Gate(202319)	 h q[1]
Gate(202320)	 h q[10]
Gate(202321)	 t q[8]
Gate(202322)	 t q[1]
Gate(202323)	 t q[10]
Gate(202324)	cx q[1], q[8]
Gate(202325)	cx q[10], q[1]
Gate(202326)	cx q[8], q[10]
Gate(202327)	tdg q[1]
Gate(202328)	cx q[8], q[1]
Gate(202329)	tdg q[8]
Gate(202330)	tdg q[1]
Gate(202331)	 t q[10]
Gate(202332)	cx q[10], q[1]
Gate(202333)	cx q[8], q[10]
Gate(202334)	cx q[1], q[8]
Gate(202335)	 h q[10]
Gate(202336)	 h q[1]
Gate(202337)	 t q[7]
Gate(202338)	 t q[2]
Gate(202339)	 t q[1]
Gate(202340)	cx q[2], q[7]
Gate(202341)	cx q[1], q[2]
Gate(202342)	cx q[7], q[1]
Gate(202343)	tdg q[2]
Gate(202344)	cx q[7], q[2]
Gate(202345)	tdg q[7]
Gate(202346)	tdg q[2]
Gate(202347)	 t q[1]
Gate(202348)	cx q[1], q[2]
Gate(202349)	cx q[7], q[1]
Gate(202350)	cx q[2], q[7]
Gate(202351)	 h q[1]
Gate(202352)	 h q[2]
Gate(202353)	 t q[0]
Gate(202354)	 t q[6]
Gate(202355)	 t q[2]
Gate(202356)	cx q[6], q[0]
Gate(202357)	cx q[2], q[6]
Gate(202358)	cx q[0], q[2]
Gate(202359)	tdg q[6]
Gate(202360)	cx q[0], q[6]
Gate(202361)	tdg q[0]
Gate(202362)	tdg q[6]
Gate(202363)	 t q[2]
Gate(202364)	cx q[2], q[6]
Gate(202365)	cx q[0], q[2]
Gate(202366)	cx q[6], q[0]
Gate(202367)	 h q[2]
Gate(202368)	 h q[1]
Gate(202369)	 t q[7]
Gate(202370)	 t q[2]
Gate(202371)	 t q[1]
Gate(202372)	cx q[2], q[7]
Gate(202373)	cx q[1], q[2]
Gate(202374)	cx q[7], q[1]
Gate(202375)	tdg q[2]
Gate(202376)	cx q[7], q[2]
Gate(202377)	tdg q[7]
Gate(202378)	tdg q[2]
Gate(202379)	 t q[1]
Gate(202380)	cx q[1], q[2]
Gate(202381)	cx q[7], q[1]
Gate(202382)	cx q[2], q[7]
Gate(202383)	 h q[1]
Gate(202384)	 h q[0]
Gate(202385)	 t q[5]
Gate(202386)	 t q[6]
Gate(202387)	 t q[0]
Gate(202388)	cx q[6], q[5]
Gate(202389)	cx q[0], q[6]
Gate(202390)	cx q[5], q[0]
Gate(202391)	tdg q[6]
Gate(202392)	cx q[5], q[6]
Gate(202393)	tdg q[5]
Gate(202394)	tdg q[6]
Gate(202395)	 t q[0]
Gate(202396)	cx q[0], q[6]
Gate(202397)	cx q[5], q[0]
Gate(202398)	cx q[6], q[5]
Gate(202399)	 h q[0]
Gate(202400)	 h q[6]
Gate(202401)	 t q[4]
Gate(202402)	 t q[7]
Gate(202403)	 t q[6]
Gate(202404)	cx q[7], q[4]
Gate(202405)	cx q[6], q[7]
Gate(202406)	cx q[4], q[6]
Gate(202407)	tdg q[7]
Gate(202408)	cx q[4], q[7]
Gate(202409)	tdg q[4]
Gate(202410)	tdg q[7]
Gate(202411)	 t q[6]
Gate(202412)	cx q[6], q[7]
Gate(202413)	cx q[4], q[6]
Gate(202414)	cx q[7], q[4]
Gate(202415)	 h q[6]
Gate(202416)	 h q[7]
Gate(202417)	 t q[3]
Gate(202418)	 t q[8]
Gate(202419)	 t q[7]
Gate(202420)	cx q[8], q[3]
Gate(202421)	cx q[7], q[8]
Gate(202422)	cx q[3], q[7]
Gate(202423)	tdg q[8]
Gate(202424)	cx q[3], q[8]
Gate(202425)	tdg q[3]
Gate(202426)	tdg q[8]
Gate(202427)	 t q[7]
Gate(202428)	cx q[7], q[8]
Gate(202429)	cx q[3], q[7]
Gate(202430)	cx q[8], q[3]
Gate(202431)	 h q[7]
Gate(202432)	 h q[8]
Gate(202433)	 t q[1]
Gate(202434)	 t q[2]
Gate(202435)	 t q[8]
Gate(202436)	cx q[2], q[1]
Gate(202437)	cx q[8], q[2]
Gate(202438)	cx q[1], q[8]
Gate(202439)	tdg q[2]
Gate(202440)	cx q[1], q[2]
Gate(202441)	tdg q[1]
Gate(202442)	tdg q[2]
Gate(202443)	 t q[8]
Gate(202444)	cx q[8], q[2]
Gate(202445)	cx q[1], q[8]
Gate(202446)	cx q[2], q[1]
Gate(202447)	 h q[8]
Gate(202448)	 h q[7]
Gate(202449)	 t q[3]
Gate(202450)	 t q[8]
